주문날짜,상품명,수량,금액,평점,spend,clicks,stock_received,damaged_stock
2023-10-15,Biscuits,3,1798.64,4.5,11305.4,1719.0,0.0,2.0
2023-10-15,Bread,3,1824.0,4.0,15398.38,2854.0,0.0,4.0
2023-10-15,Butter,3,2107.62,3.0,3181.53,562.0,0.0,0.0
2023-10-15,Carrots,8,4787.9400000000005,3.0,49796.67,8598.0,4.0,2.0
2023-10-15,Cat Food,3,948.06,2.0,4923.52,1082.0,0.0,2.0
2023-10-15,Cheese,1,319.34,2.0,10289.92,1568.0,0.0,2.0
2023-10-15,Cola,3,827.1600000000001,2.5,12717.09,1030.0,0.0,0.0
2023-10-15,Cough Syrup,1,217.4,4.0,1323.34,126.0,0.0,2.0
2023-10-15,Curd,3,1444.89,4.0,0.0,0.0,0.0,0.0
2023-10-15,Diapers,6,3446.3100000000004,2.0,1323.34,126.0,4.0,2.0
2023-10-15,Dish Soap,5,3922.82,3.5,17284.28,3232.0,4.0,4.0
2023-10-15,Dog Food,3,2636.4,1.0,4266.55,739.0,4.0,0.0
2023-10-15,Eggs,11,3845.9100000000003,3.0,33954.13,5038.0,4.0,6.0
2023-10-15,Frozen Biryani,6,3415.5600000000004,4.0,19228.89,1944.0,0.0,2.0
2023-10-15,Frozen Vegetables,3,2939.9700000000003,3.0,8397.7,1292.0,0.0,0.0
2023-10-15,Ice Cream,1,140.8,3.0,1171.55,477.0,0.0,0.0
2023-10-15,Iced Tea,3,36.96,5.0,21749.55,3636.0,0.0,0.0
2023-10-15,Lotion,4,2493.4700000000003,3.0,11461.47,2045.0,0.0,0.0
2023-10-15,Nuts,1,556.35,2.0,12019.77,1266.0,3.0,0.0
2023-10-15,Orange Juice,5,1324.4499999999998,3.5,14040.43,1156.0,0.0,0.0
2023-10-15,Pain Reliever,1,582.87,3.0,2302.75,445.0,3.0,0.0
2023-10-15,Pet Treats,5,1750.2600000000002,3.0,24225.84,4582.0,0.0,0.0
2023-10-15,Potatoes,4,1053.07,3.0,6569.3,1184.0,0.0,0.0
2023-10-15,Shampoo,2,847.12,1.0,9760.380000000001,1373.0,0.0,2.0
2023-10-15,Soap,3,2849.19,1.0,0.0,0.0,0.0,0.0
2023-10-15,Sugar,6,1953.15,4.0,7226.27,1527.0,0.0,0.0
2023-10-15,Toilet Cleaner,9,4761.62,4.25,29145.23,4313.0,4.0,0.0
2023-10-15,Tomatoes,5,4346.1,2.0,15316.21,1988.0,0.0,0.0
2023-10-15,Toothpaste,6,3483.53,3.5,20771.92,3235.0,3.0,0.0
2023-10-15,Vitamins,6,4354.639999999999,4.666666666666667,32528.6,5756.0,3.0,2.0
2023-10-15,Wheat Flour,1,443.17,1.0,12717.09,1030.0,0.0,0.0
2023-10-22,Baby Food,5,3245.25,3.5,11112.789999999999,1367.0,3.0,2.0
2023-10-22,Bread,5,1799.9,2.5,31852.94,5433.0,4.0,0.0
2023-10-22,Butter,7,4383.32,2.6666666666666665,16611.370000000003,2953.0,0.0,4.0
2023-10-22,Carrots,3,2610.87,2.0,7947.610000000001,1203.0,0.0,0.0
2023-10-22,Cat Food,8,3926.13,4.5,43772.45,7527.0,0.0,2.0
2023-10-22,Cheese,4,1796.38,3.5,22622.92,3952.0,3.0,2.0
2023-10-22,Cough Syrup,3,1731.39,3.0,7404.27,396.0,0.0,0.0
2023-10-22,Curd,1,481.63,3.0,5671.32,742.0,1.0,2.0
2023-10-22,Dish Soap,3,1032.24,4.5,25857.47,4472.0,1.0,0.0
2023-10-22,Dog Food,3,2026.38,2.0,0.0,0.0,0.0,0.0
2023-10-22,Eggs,6,5050.5,2.6666666666666665,15795.169999999998,2130.0,3.0,2.0
2023-10-22,Frozen Pizza,4,1345.49,3.0,22848.95,3426.0,0.0,0.0
2023-10-22,Iced Tea,3,2179.23,3.0,5145.01,1492.0,0.0,2.0
2023-10-22,Instant Noodles,1,229.38,3.0,10039.36,1661.0,0.0,0.0
2023-10-22,Mango Drink,3,953.46,3.0,7947.610000000001,1203.0,4.0,0.0
2023-10-22,Nuts,1,166.42,1.0,9880.460000000001,2156.0,0.0,0.0
2023-10-22,Onions,2,1869.5,4.0,16951.6,3210.0,3.0,0.0
2023-10-22,Orange Juice,2,529.78,1.0,10039.36,1661.0,0.0,0.0
2023-10-22,Pet Treats,7,3888.8,4.333333333333333,15465.2,2645.0,0.0,4.0
2023-10-22,Potatoes,10,3894.52,3.25,36201.0,10439.0,3.0,4.0
2023-10-22,Pulses,1,415.75,4.0,12492.89,1343.0,0.0,2.0
2023-10-22,Shampoo,3,774.79,5.0,16523.82,2934.0,0.0,0.0
2023-10-22,Soap,2,97.1,3.0,5081.4,931.0,0.0,2.0
2023-10-22,Toilet Cleaner,5,786.85,4.0,14214.419999999998,2347.0,0.0,0.0
2023-10-22,Tomatoes,3,2607.66,2.0,9880.460000000001,2156.0,0.0,2.0
2023-10-22,Toothpaste,1,672.73,4.0,7404.27,396.0,3.0,0.0
2023-10-22,Vitamins,5,2913.56,4.0,15723.26,4310.0,0.0,2.0
2023-10-29,Baby Food,4,1500.02,3.0,18338.02,2979.0,0.0,0.0
2023-10-29,Baby Wipes,10,3121.71,3.75,10457.649999999998,3333.0,4.0,0.0
2023-10-29,Bread,9,6894.51,4.333333333333333,28201.98,7078.0,4.0,2.0
2023-10-29,Carrots,2,709.82,3.0,3581.42,718.0,0.0,0.0
2023-10-29,Cat Food,4,3383.3900000000003,3.0,3581.42,718.0,3.0,0.0
2023-10-29,Cereal,2,845.74,4.0,1006.73,525.0,0.0,2.0
2023-10-29,Chips,4,911.74,4.0,12240.0,2745.0,3.0,2.0
2023-10-29,Cola,3,537.24,1.0,5307.81,1209.0,0.0,0.0
2023-10-29,Cough Syrup,9,3210.31,3.75,15518.529999999999,3955.0,3.0,4.0
2023-10-29,Curd,2,899.94,3.0,8270.119999999999,1908.0,0.0,2.0
2023-10-29,Dish Soap,12,3950.2799999999997,3.0,21476.399999999998,3078.0,0.0,0.0
2023-10-29,Dog Food,6,4118.91,3.0,7992.129999999999,2619.0,3.0,4.0
2023-10-29,Eggs,4,1695.06,4.0,21191.04,3545.0,3.0,2.0
2023-10-29,Frozen Biryani,3,1213.6,4.5,10653.369999999999,2757.0,0.0,2.0
2023-10-29,Frozen Pizza,3,558.24,3.0,2187.5299999999997,1425.0,0.0,0.0
2023-10-29,Frozen Vegetables,2,93.24,5.0,7788.76,1643.0,0.0,0.0
2023-10-29,Iced Tea,1,726.41,4.0,5307.81,1209.0,4.0,2.0
2023-10-29,Instant Noodles,3,1955.79,1.0,5307.81,1209.0,4.0,2.0
2023-10-29,Mango Drink,1,321.28,1.0,13402.279999999999,1902.0,4.0,2.0
2023-10-29,Onions,1,127.08,3.0,8270.119999999999,1908.0,4.0,0.0
2023-10-29,Orange Juice,3,794.67,2.0,5251.75,916.0,0.0,0.0
2023-10-29,Pet Treats,11,5536.07,3.5,24788.35,5675.0,0.0,0.0
2023-10-29,Popcorn,5,1091.75,4.0,9560.64,1210.0,0.0,2.0
2023-10-29,Potatoes,3,1249.9499999999998,3.0,3442.95,391.0,4.0,0.0
2023-10-29,Pulses,2,288.38,4.0,2187.5299999999997,1425.0,0.0,0.0
2023-10-29,Shampoo,1,432.39,3.0,7106.8099999999995,1796.0,0.0,0.0
2023-10-29,Soap,3,545.26,4.0,2383.25,849.0,0.0,0.0
2023-10-29,Sugar,1,549.47,4.0,0.0,0.0,4.0,0.0
2023-10-29,Toilet Cleaner,3,1732.08,3.5,2187.5299999999997,1425.0,0.0,2.0
2023-10-29,Tomatoes,1,869.22,1.0,14895.07,2588.0,4.0,2.0
2023-10-29,Wheat Flour,3,983.38,3.5,10916.119999999999,3906.0,0.0,0.0
2023-11-05,Baby Food,5,2107.69,1.6666666666666667,15305.439999999999,3014.0,0.0,0.0
2023-11-05,Baby Wipes,4,1206.74,3.0,4090.8599999999997,1365.0,0.0,2.0
2023-11-05,Bananas,1,728.73,5.0,10182.4,1737.0,0.0,0.0
2023-11-05,Biscuits,4,3325.72,3.5,11577.74,2286.0,4.0,2.0
2023-11-05,Bread,4,3386.2700000000004,4.5,26990.49,5032.0,0.0,0.0
2023-11-05,Carrots,3,1750.67,3.5,5482.13,1825.0,0.0,2.0
2023-11-05,Cat Food,6,2489.9400000000005,3.5,11470.45,1765.0,3.0,2.0
2023-11-05,Cereal,3,1268.61,4.0,1777.3,464.0,0.0,0.0
2023-11-05,Chips,2,844.28,5.0,0.0,0.0,0.0,0.0
2023-11-05,Chocolates,2,1492.06,3.0,4058.25,990.0,0.0,0.0
2023-11-05,Cola,3,2234.96,4.0,33846.9,5544.0,6.0,0.0
2023-11-05,Cough Syrup,5,2027.46,3.0,15710.8,2467.0,1.0,2.0
2023-11-05,Diapers,5,3124.98,3.0,7274.26,1260.0,3.0,2.0
2023-11-05,Dish Soap,10,7059.620000000001,3.25,16033.86,3737.0,3.0,0.0
2023-11-05,Dog Food,5,3596.55,3.0,25126.61,5844.0,3.0,2.0
2023-11-05,Eggs,5,3096.3900000000003,3.3333333333333335,34301.7,5788.0,0.0,2.0
2023-11-05,Frozen Biryani,3,1107.84,4.0,0.0,0.0,0.0,0.0
2023-11-05,Frozen Pizza,2,964.12,4.0,0.0,0.0,0.0,2.0
2023-11-05,Ice Cream,3,1849.35,5.0,8031.179999999999,1754.0,0.0,2.0
2023-11-05,Lotion,4,3450.59,3.0,22275.22,3128.0,3.0,2.0
2023-11-05,Mango Drink,2,642.56,4.0,11577.74,2286.0,0.0,2.0
2023-11-05,Onions,3,2632.29,3.0,4886.889999999999,1447.0,0.0,0.0
2023-11-05,Orange Juice,3,1332.4599999999998,4.5,11959.699999999999,2201.0,0.0,0.0
2023-11-05,Pain Reliever,8,3791.4900000000002,4.0,19522.84,2212.0,3.0,4.0
2023-11-05,Pet Treats,5,2956.51,2.6666666666666665,25497.65,4640.0,0.0,2.0
2023-11-05,Popcorn,5,1015.9499999999999,3.5,11969.509999999998,2090.0,3.0,0.0
2023-11-05,Potatoes,3,381.48,4.0,10020.5,2584.0,4.0,0.0
2023-11-05,Pulses,3,1655.64,4.0,7274.26,1260.0,4.0,2.0
2023-11-05,Rice,2,834.78,1.0,1432.95,451.0,3.0,2.0
2023-11-05,Shampoo,7,2267.45,4.0,27111.77,4546.0,5.0,2.0
2023-11-05,Soap,4,1996.56,2.5,13819.67,2096.0,4.0,0.0
2023-11-05,Toilet Cleaner,3,1192.65,4.0,2455.56,1147.0,3.0,0.0
2023-11-05,Tomatoes,1,209.59,1.0,0.0,0.0,3.0,2.0
2023-11-05,Toothpaste,3,129.14999999999998,3.0,7306.7,1046.0,0.0,0.0
2023-11-05,Vitamins,12,8808.7,3.0,46217.91,7629.0,15.0,4.0
2023-11-05,Wheat Flour,1,97.04,1.0,4886.889999999999,1447.0,1.0,0.0
2023-11-12,Baby Food,6,5539.469999999999,2.5,9610.759999999998,1386.0,3.0,0.0
2023-11-12,Baby Wipes,3,1280.16,4.0,2782.13,1761.0,0.0,2.0
2023-11-12,Bananas,2,435.0,4.0,8475.99,754.0,0.0,2.0
2023-11-12,Biscuits,2,560.7,4.0,9904.45,1515.0,0.0,2.0
2023-11-12,Bread,6,4576.77,3.5,9942.36,1809.0,0.0,0.0
2023-11-12,Carrots,2,709.82,4.0,12314.86,2761.0,0.0,0.0
2023-11-12,Cat Food,5,2880.5,4.0,21519.06,4640.0,0.0,2.0
2023-11-12,Chips,2,593.88,4.0,6002.43,2015.0,0.0,0.0
2023-11-12,Chocolates,2,595.36,2.0,11103.53,1280.0,0.0,0.0
2023-11-12,Cola,1,891.6,5.0,9204.2,1879.0,0.0,0.0
2023-11-12,Cough Syrup,7,2372.15,3.6666666666666665,17572.010000000002,2673.0,3.0,0.0
2023-11-12,Curd,1,493.19,3.0,6002.43,2015.0,0.0,0.0
2023-11-12,Detergent,5,813.3499999999999,3.0,21474.36,3900.0,0.0,2.0
2023-11-12,Dish Soap,10,3172.2000000000003,4.5,17549.45,4320.0,10.0,0.0
2023-11-12,Frozen Pizza,2,575.62,3.0,4892.72,746.0,4.0,0.0
2023-11-12,Ice Cream,4,1990.1499999999999,2.0,11053.630000000001,1565.0,0.0,0.0
2023-11-12,Instant Noodles,2,458.76,3.0,8394.25,2078.0,0.0,0.0
2023-11-12,Lotion,3,928.86,4.0,4892.72,746.0,0.0,0.0
2023-11-12,Nuts,6,3023.54,4.0,16550.9,2710.0,3.0,4.0
2023-11-12,Onions,5,3290.3900000000003,4.5,11745.9,2394.0,1.0,2.0
2023-11-12,Pain Reliever,3,2467.89,4.0,3354.18,405.0,4.0,0.0
2023-11-12,Pet Treats,2,1405.42,3.0,2173.39,354.0,0.0,0.0
2023-11-12,Popcorn,3,710.8499999999999,3.0,8394.25,2078.0,3.0,0.0
2023-11-12,Potatoes,2,1011.9,4.0,7810.610000000001,819.0,0.0,2.0
2023-11-12,Pulses,6,2931.1499999999996,4.5,8563.59,1635.0,1.0,0.0
2023-11-12,Shampoo,4,945.9899999999999,3.5,9204.2,1879.0,3.0,0.0
2023-11-12,Soap,3,2849.19,1.0,8394.25,2078.0,0.0,0.0
2023-11-12,Sugar,3,1808.02,4.0,12210.619999999999,1689.0,3.0,0.0
2023-11-12,Vitamins,1,832.06,5.0,2782.13,1761.0,0.0,0.0
2023-11-12,Wheat Flour,3,291.12,4.0,8394.25,2078.0,0.0,0.0
2023-11-19,Baby Food,5,2431.63,4.0,2068.18,274.0,3.0,2.0
2023-11-19,Baby Wipes,5,2701.85,3.0,4948.19,2734.0,7.0,4.0
2023-11-19,Bread,5,2662.58,4.333333333333333,30495.81,3380.0,4.0,4.0
2023-11-19,Butter,7,4617.1,2.0,18074.25,5652.0,7.0,0.0
2023-11-19,Carrots,3,1320.57,2.0,0.0,0.0,0.0,2.0
2023-11-19,Cat Food,1,820.9,4.0,0.0,0.0,0.0,0.0
2023-11-19,Cereal,4,1423.11,2.0,2068.18,274.0,3.0,0.0
2023-11-19,Chips,6,2207.03,4.333333333333333,13608.54,2914.0,0.0,0.0
2023-11-19,Chocolates,3,791.0999999999999,4.0,10562.59,1359.0,0.0,0.0
2023-11-19,Cough Syrup,10,3625.13,3.0,19449.47,4118.0,3.0,2.0
2023-11-19,Curd,2,963.26,4.0,3650.41,1515.0,0.0,2.0
2023-11-19,Detergent,2,325.34,1.0,4580.3,862.0,0.0,0.0
2023-11-19,Diapers,1,321.33,4.0,6600.7300000000005,1883.0,1.0,0.0
2023-11-19,Eggs,1,545.49,3.0,12924.5,2042.0,0.0,0.0
2023-11-19,Frozen Pizza,1,482.06,5.0,3650.41,1515.0,4.0,0.0
2023-11-19,Frozen Vegetables,8,1843.16,3.3333333333333335,22102.19,2946.0,0.0,0.0
2023-11-19,Lotion,6,1926.56,3.3333333333333335,24309.01,3568.0,6.0,0.0
2023-11-19,Mango Drink,1,858.57,4.0,2283.87,852.0,0.0,0.0
2023-11-19,Milk,3,1796.4900000000002,5.0,0.0,0.0,0.0,0.0
2023-11-19,Nuts,1,556.35,5.0,12633.61,1072.0,0.0,2.0
2023-11-19,Onions,5,3552.8900000000003,4.0,21400.37,4173.0,0.0,2.0
2023-11-19,Orange Juice,1,130.01,4.0,12924.5,2042.0,0.0,0.0
2023-11-19,Pet Treats,2,643.3199999999999,4.0,16448.45,3461.0,0.0,2.0
2023-11-19,Popcorn,7,2613.2,3.3333333333333335,11089.83,2243.0,3.0,0.0
2023-11-19,Pulses,3,1173.6799999999998,4.0,13757.989999999998,1766.0,0.0,2.0
2023-11-19,Rice,7,1382.05,2.6666666666666665,30116.670000000002,7591.0,1.0,2.0
2023-11-19,Salt,2,1245.62,4.0,9177.689999999999,904.0,0.0,2.0
2023-11-19,Shampoo,4,1524.8,4.0,15131.32,2664.0,0.0,0.0
2023-11-19,Soap,3,145.64999999999998,2.0,2209.45,648.0,0.0,2.0
2023-11-19,Sugar,5,2656.63,3.5,12924.5,2042.0,4.0,0.0
2023-11-19,Toilet Cleaner,10,4112.87,3.0,49052.69,7394.0,7.0,2.0
2023-11-19,Toothpaste,5,2810.8,3.5,11446.91,3372.0,4.0,0.0
2023-11-19,Vitamins,4,3170.05,3.5,9021.65,1969.0,3.0,0.0
2023-11-19,Wheat Flour,2,194.08,3.0,7016.369999999999,3008.0,8.0,2.0
2023-11-26,Baby Food,3,2794.83,5.0,8462.04,2522.0,0.0,0.0
2023-11-26,Baby Wipes,4,2993.4500000000003,4.0,2514.68,412.0,0.0,0.0
2023-11-26,Biscuits,8,3317.0,3.6666666666666665,20532.28,2870.0,0.0,0.0
2023-11-26,Butter,4,3323.1,4.5,16710.19,3703.0,0.0,0.0
2023-11-26,Carrots,1,440.19,2.0,12181.03,1803.0,4.0,0.0
2023-11-26,Cat Food,3,2462.7,3.0,7480.07,1995.0,0.0,0.0
2023-11-26,Cheese,6,2694.57,1.5,8499.42,1732.0,3.0,0.0
2023-11-26,Chips,2,844.28,4.0,0.0,0.0,0.0,0.0
2023-11-26,Chocolates,3,681.66,5.0,3574.75,339.0,4.0,2.0
2023-11-26,Cola,1,179.08,3.0,4532.07,843.0,0.0,0.0
2023-11-26,Cookies,4,3805.08,2.0,3416.3,1294.0,0.0,0.0
2023-11-26,Cough Syrup,2,657.02,4.0,3416.3,1294.0,4.0,2.0
2023-11-26,Curd,5,4552.200000000001,4.5,9899.970000000001,1265.0,0.0,4.0
2023-11-26,Detergent,1,193.46,4.0,0.0,0.0,3.0,0.0
2023-11-26,Diapers,1,321.33,4.0,4070.68,322.0,0.0,0.0
2023-11-26,Dish Soap,7,3299.6800000000003,3.6666666666666665,18766.39,2537.0,0.0,0.0
2023-11-26,Dog Food,2,1350.92,4.0,3422.59,608.0,0.0,0.0
2023-11-26,Eggs,4,3515.13,3.5,17284.22,4062.0,4.0,0.0
2023-11-26,Frozen Biryani,5,2963.6,3.5,13322.560000000001,1873.0,3.0,2.0
2023-11-26,Frozen Pizza,3,1446.18,1.0,3167.71,139.0,4.0,2.0
2023-11-26,Ice Cream,2,281.6,5.0,5275.6,769.0,3.0,2.0
2023-11-26,Iced Tea,1,912.29,4.0,4249.71,866.0,0.0,0.0
2023-11-26,Lemonade,2,665.68,3.0,12752.150000000001,3219.0,3.0,2.0
2023-11-26,Lotion,4,1272.08,3.0,20706.81,4670.0,0.0,6.0
2023-11-26,Mango Drink,4,1812.0300000000002,4.0,15175.570000000002,2034.0,0.0,0.0
2023-11-26,Nuts,4,3906.2,3.5,7966.23,1028.0,0.0,2.0
2023-11-26,Onions,2,1754.86,3.0,7867.21,1069.0,0.0,2.0
2023-11-26,Orange Juice,3,1404.56,4.5,6493.13,1795.0,0.0,0.0
2023-11-26,Pain Reliever,1,530.85,2.0,4070.68,322.0,0.0,0.0
2023-11-26,Pet Treats,3,1690.35,4.0,4532.07,843.0,3.0,2.0
2023-11-26,Popcorn,5,1221.55,3.5,19082.03,4685.0,0.0,0.0
2023-11-26,Potatoes,2,140.41,4.5,22080.370000000003,4733.0,0.0,4.0
2023-11-26,Pulses,10,2154.23,3.75,26286.13,4944.0,7.0,2.0
2023-11-26,Rice,5,421.09000000000003,2.6666666666666665,23043.29,4371.0,0.0,4.0
2023-11-26,Toilet Cleaner,7,2529.75,3.6666666666666665,36543.090000000004,5409.0,3.0,0.0
2023-11-26,Toothpaste,1,722.42,1.0,6650.1900000000005,1311.0,0.0,0.0
2023-11-26,Vitamins,5,4099.799999999999,3.5,20147.260000000002,2831.0,0.0,0.0
2023-12-03,Baby Food,1,931.61,5.0,7073.6900000000005,1385.0,4.0,2.0
2023-12-03,Baby Wipes,1,426.72,4.0,11194.75,1528.0,4.0,0.0
2023-12-03,Biscuits,3,1449.15,5.0,6110.5,1036.0,0.0,2.0
2023-12-03,Bread,5,4592.57,2.6666666666666665,18066.4,4222.0,4.0,2.0
2023-12-03,Carrots,2,709.82,4.0,6381.65,1032.0,0.0,0.0
2023-12-03,Cat Food,3,948.06,3.0,6392.46,899.0,0.0,0.0
2023-12-03,Cheese,2,621.74,1.0,6392.46,899.0,0.0,0.0
2023-12-03,Chips,5,1640.1799999999998,3.5,8606.08,1715.0,0.0,2.0
2023-12-03,Chocolates,3,791.0999999999999,2.0,3591.84,782.0,0.0,0.0
2023-12-03,Cola,3,1029.84,2.5,6977.87,2138.0,0.0,0.0
2023-12-03,Cookies,3,1426.51,2.5,7947.0,1293.0,7.0,0.0
2023-12-03,Cough Syrup,9,4417.93,3.4,30545.82,4950.0,3.0,0.0
2023-12-03,Curd,3,1393.13,2.5,21484.18,2831.0,0.0,4.0
2023-12-03,Diapers,2,642.66,3.0,5938.929999999999,770.0,0.0,0.0
2023-12-03,Dog Food,2,1757.6,1.0,9083.46,1408.0,0.0,2.0
2023-12-03,Frozen Biryani,6,2373.84,3.0,9965.73,3411.0,3.0,2.0
2023-12-03,Frozen Pizza,3,882.85,2.5,17807.15,3991.0,0.0,2.0
2023-12-03,Frozen Vegetables,4,186.48000000000002,3.5,9120.41,1638.0,8.0,4.0
2023-12-03,Iced Tea,1,726.41,4.0,6977.87,2138.0,4.0,0.0
2023-12-03,Lotion,2,79.3,3.0,4476.92,650.0,0.0,0.0
2023-12-03,Mango Drink,2,642.56,4.0,11391.06,1528.0,0.0,0.0
2023-12-03,Nuts,1,976.55,5.0,3470.08,643.0,0.0,2.0
2023-12-03,Onions,1,223.27,4.0,5028.73,907.0,0.0,0.0
2023-12-03,Orange Juice,3,2630.98,2.5,14982.9,2310.0,0.0,0.0
2023-12-03,Pet Treats,6,1117.16,2.0,22726.79,4903.0,0.0,0.0
2023-12-03,Popcorn,2,473.9,1.0,5938.929999999999,770.0,0.0,2.0
2023-12-03,Potatoes,2,1562.16,4.0,6381.65,1032.0,4.0,0.0
2023-12-03,Pulses,6,2586.79,4.0,25249.44,4908.0,2.0,4.0
2023-12-03,Rice,1,134.69,4.0,7073.6900000000005,1385.0,0.0,0.0
2023-12-03,Salt,2,1224.08,3.0,3470.08,643.0,0.0,0.0
2023-12-03,Shampoo,4,1189.52,3.0,9511.34,652.0,7.0,0.0
2023-12-03,Sugar,1,709.08,3.0,3470.08,643.0,4.0,0.0
2023-12-03,Toilet Cleaner,4,2727.87,4.333333333333333,24908.98,3053.0,1.0,0.0
2023-12-03,Vitamins,2,526.7,3.5,20706.09,2180.0,4.0,0.0
2023-12-03,Wheat Flour,3,1838.23,4.5,18437.45,1907.0,0.0,2.0
2023-12-10,Baby Food,2,450.42,2.0,8783.43,2596.0,3.0,0.0
2023-12-10,Baby Wipes,3,2000.61,3.5,25535.769999999997,4583.0,0.0,0.0
2023-12-10,Bananas,4,2718.76,3.0,15644.56,1927.0,0.0,0.0
2023-12-10,Biscuits,2,1521.51,2.0,4844.51,506.0,7.0,2.0
2023-12-10,Butter,3,2877.03,2.0,17612.03,2678.0,0.0,2.0
2023-12-10,Carrots,1,354.91,4.0,4150.54,1733.0,0.0,2.0
2023-12-10,Cat Food,8,4602.1,3.75,34024.61,4962.0,3.0,4.0
2023-12-10,Cheese,3,2080.34,3.0,13427.09,2530.0,6.0,2.0
2023-12-10,Chips,3,1124.04,4.0,14377.83,2384.0,0.0,2.0
2023-12-10,Chocolates,2,454.44,3.0,12803.3,1516.0,0.0,0.0
2023-12-10,Cola,10,3658.9,3.0,32506.93,6573.0,4.0,2.0
2023-12-10,Cough Syrup,14,4965.09,2.3333333333333335,27378.77,4794.0,0.0,4.0
2023-12-10,Curd,2,1820.88,3.0,2353.97,810.0,0.0,0.0
2023-12-10,Detergent,2,386.92,3.0,1686.9,872.0,0.0,0.0
2023-12-10,Dish Soap,7,329.8,3.6666666666666665,21464.22,6486.0,0.0,4.0
2023-12-10,Dog Food,2,988.34,3.0,6192.460000000001,709.0,3.0,0.0
2023-12-10,Frozen Biryani,5,3846.2000000000003,3.5,15082.02,3513.0,0.0,4.0
2023-12-10,Frozen Pizza,1,307.23,4.0,7923.74,1905.0,0.0,0.0
2023-12-10,Iced Tea,3,936.93,3.5,23876.42,3236.0,6.0,0.0
2023-12-10,Lotion,4,1707.21,5.0,1716.9,956.0,4.0,2.0
2023-12-10,Mangoes,3,2798.16,3.5,17612.03,2678.0,0.0,0.0
2023-12-10,Milk,2,1197.66,5.0,14497.98,2334.0,0.0,0.0
2023-12-10,Nuts,1,267.61,3.0,7923.74,1905.0,0.0,2.0
2023-12-10,Onions,13,4363.62,3.0,35920.19,8738.0,3.0,2.0
2023-12-10,Orange Juice,2,33.72,4.0,14377.83,2384.0,0.0,0.0
2023-12-10,Pet Treats,3,1458.84,3.0,6788.549999999999,1007.0,0.0,2.0
2023-12-10,Popcorn,7,2691.97,3.0,54997.4,8067.0,6.0,2.0
2023-12-10,Potatoes,8,4137.0,2.25,17510.08,4921.0,0.0,4.0
2023-12-10,Pulses,6,1668.8,4.5,8221.41,3499.0,7.0,4.0
2023-12-10,Salt,2,1234.85,2.5,36147.68,3552.0,0.0,2.0
2023-12-10,Shampoo,3,1270.68,4.0,14497.98,2334.0,3.0,0.0
2023-12-10,Spinach,1,630.84,4.0,14497.98,2334.0,0.0,0.0
2023-12-10,Toilet Cleaner,2,555.52,3.0,18073.84,1776.0,0.0,0.0
2023-12-10,Tomatoes,1,163.55,4.0,5555.43,1399.0,0.0,0.0
2023-12-10,Toothpaste,3,129.14999999999998,3.0,18073.84,1776.0,0.0,0.0
2023-12-10,Vitamins,5,2378.6499999999996,3.0,33477.1,5948.0,6.0,4.0
2023-12-10,Wheat Flour,5,3487.65,2.5,7806.8099999999995,2003.0,0.0,0.0
2023-12-17,Baby Food,6,1969.45,2.6666666666666665,26405.63,4636.0,9.0,2.0
2023-12-17,Bananas,5,2859.01,3.0,28059.0,5202.0,0.0,4.0
2023-12-17,Biscuits,4,1259.5300000000002,2.0,8029.17,1936.0,3.0,2.0
2023-12-17,Bread,2,1902.86,4.0,0.0,0.0,3.0,2.0
2023-12-17,Butter,3,2107.62,3.0,2381.14,132.0,0.0,0.0
2023-12-17,Carrots,3,1064.73,1.0,0.0,0.0,0.0,0.0
2023-12-17,Cat Food,2,1343.1,4.0,6355.65,922.0,0.0,0.0
2023-12-17,Cereal,1,154.5,4.0,7180.76,785.0,0.0,0.0
2023-12-17,Cheese,2,192.18,4.0,0.0,0.0,0.0,0.0
2023-12-17,Cola,5,2610.05,4.0,7609.0,812.0,0.0,0.0
2023-12-17,Cough Syrup,2,1531.52,4.0,4908.7,391.0,3.0,2.0
2023-12-17,Curd,1,910.44,4.0,4908.7,391.0,0.0,0.0
2023-12-17,Detergent,3,488.01,4.0,0.0,0.0,0.0,0.0
2023-12-17,Dish Soap,1,439.24,2.0,1088.01,391.0,0.0,0.0
2023-12-17,Dog Food,5,3014.7200000000003,3.0,10745.06,2514.0,3.0,2.0
2023-12-17,Frozen Biryani,3,2307.7200000000003,4.0,3589.82,736.0,0.0,0.0
2023-12-17,Frozen Vegetables,2,93.24,2.0,2461.18,400.0,0.0,0.0
2023-12-17,Ice Cream,3,1849.35,3.0,8029.17,1936.0,4.0,2.0
2023-12-17,Instant Noodles,3,1955.79,1.0,4908.7,391.0,0.0,0.0
2023-12-17,Lotion,3,494.82000000000005,3.0,20711.44,4204.0,4.0,2.0
2023-12-17,Milk,1,598.83,5.0,5146.43,1667.0,0.0,0.0
2023-12-17,Nuts,5,1915.5300000000002,3.0,4190.78,442.0,0.0,2.0
2023-12-17,Onions,1,223.27,4.0,9657.05,2123.0,0.0,0.0
2023-12-17,Orange Juice,5,2017.1999999999998,4.0,29332.88,4610.0,0.0,2.0
2023-12-17,Pain Reliever,7,4223.85,3.3333333333333335,26912.83,5232.0,0.0,0.0
2023-12-17,Pet Treats,6,3099.72,4.25,13738.52,1698.0,0.0,0.0
2023-12-17,Popcorn,2,305.1,4.0,8235.73,1443.0,0.0,0.0
