주문날짜,target_audience,수량,금액,평점,배송소요시간,주문건수,spend,clicks,impressions,conversions,revenue_generated,roas
2024-06-07,New Users,5,3246.8900000000003,2.5,6.5,2,2921.25,554.0,9781.0,59.0,4715.48,3.0
2024-06-07,Regular,6,5025.57,3.3333333333333335,19.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-08,Inactive,4,2275.73,4.0,13.5,2,20030.33,2534.0,29319.0,334.0,36826.45,2.766
2024-06-08,New Users,14,4902.75,3.2,21.8,5,4732.71,932.0,8562.0,82.0,10099.46,2.945
2024-06-08,Regular,5,4647.4,3.0,10.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-09,Inactive,3,2183.8500000000004,4.0,27.0,1,1221.96,415.0,7518.0,25.0,6326.84,1.66
2024-06-09,New Users,7,2543.4300000000003,3.3333333333333335,21.0,3,5805.23,1747.0,5099.0,134.0,8394.1,2.895
2024-06-09,Regular,10,2912.37,2.8333333333333335,23.833333333333332,6,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-10,Inactive,1,417.39,5.0,23.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-10,Premium,6,4501.16,3.0,12.0,3,7724.879999999999,1051.0,8984.0,44.0,8551.1,2.495
2024-06-10,Regular,7,1415.85,3.0,20.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-11,Inactive,7,4604.6,3.3333333333333335,24.666666666666668,3,12284.66,2760.0,21188.0,291.0,24170.37,2.9675000000000002
2024-06-11,New Users,4,3219.68,4.0,15.5,2,11616.57,1890.0,23865.0,226.0,24215.15,3.33
2024-06-11,Premium,1,236.51,1.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-11,Regular,3,874.9100000000001,4.5,17.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-12,Inactive,4,3305.63,2.0,19.0,2,6610.69,1629.0,14103.0,117.0,26186.899999999998,2.4066666666666667
2024-06-12,New Users,3,1449.15,4.0,26.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-12,Premium,9,3595.0299999999997,3.0,14.5,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-13,Inactive,3,1940.34,3.5,19.0,2,7518.57,1280.0,22424.0,70.0,24627.14,2.66
2024-06-13,New Users,6,3559.0200000000004,3.0,15.5,2,1588.88,941.0,3071.0,61.0,4070.75,3.47
2024-06-13,Premium,9,1854.4,3.5,23.75,4,5979.59,864.0,24619.0,136.0,15468.130000000001,2.793333333333333
2024-06-13,Regular,8,4886.99,3.6666666666666665,14.666666666666666,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-14,New Users,3,1280.16,4.0,17.0,1,10532.52,851.0,17116.0,180.0,12404.25,2.643333333333333
2024-06-14,Regular,3,613.46,4.0,14.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-15,Inactive,3,1928.08,4.0,15.0,2,4749.37,709.0,3649.0,99.0,7122.19,1.64
2024-06-15,New Users,4,2011.8,4.0,20.5,2,10427.16,1703.0,14355.0,214.0,19164.78,2.4633333333333334
2024-06-15,Premium,6,1075.56,4.0,23.5,2,5369.79,2077.0,16026.0,121.0,15237.99,2.6633333333333336
2024-06-15,Regular,1,863.18,5.0,13.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-16,Inactive,5,2019.0,4.0,23.0,2,4939.87,459.0,9644.0,76.0,9933.28,1.55
2024-06-16,New Users,2,1918.02,1.0,8.0,1,5453.33,1647.0,19783.0,62.0,14422.01,2.17
2024-06-16,Premium,6,4273.74,2.5,31.5,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-16,Regular,7,2454.4700000000003,3.3333333333333335,15.666666666666666,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-17,Inactive,11,5716.99,3.2,16.2,5,15172.21,2362.0,25016.0,258.0,36138.07,2.368
2024-06-17,New Users,4,1568.1,4.0,26.5,4,4114.3099999999995,427.0,11331.0,72.0,11847.23,3.4699999999999998
2024-06-17,Premium,8,3510.7,3.5,16.25,4,3386.38,288.0,8087.0,23.0,6585.01,2.59
2024-06-18,Inactive,6,1235.1,3.25,18.0,4,16339.38,3014.0,27141.0,298.0,22153.6,2.874
2024-06-18,New Users,4,2565.25,2.5,11.0,2,4251.45,216.0,6234.0,14.0,3850.69,1.52
2024-06-18,Premium,1,96.33,3.0,32.0,1,3811.42,943.0,6232.0,24.0,7948.0,2.08
2024-06-18,Regular,3,1069.21,2.5,26.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-19,Inactive,1,134.69,3.0,11.0,1,9038.16,2105.0,15663.0,284.0,20901.34,2.3833333333333333
2024-06-19,New Users,6,4286.77,4.333333333333333,23.0,3,2657.7,1344.0,12488.0,71.0,13773.67,2.59
2024-06-19,Regular,7,4046.16,4.333333333333333,21.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-20,Inactive,6,1979.5500000000002,4.0,17.0,2,2061.34,627.0,8187.0,31.0,3802.35,1.85
2024-06-20,New Users,4,2771.96,3.5,11.0,2,11808.14,1005.0,24220.0,163.0,18593.98,3.1533333333333338
2024-06-20,Regular,4,1262.14,3.5,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-21,Inactive,8,6106.790000000001,4.0,19.25,4,14109.9,1719.0,18882.0,203.0,23765.670000000002,2.3425000000000002
2024-06-21,New Users,7,4108.110000000001,4.666666666666667,22.0,3,2813.81,437.0,8045.0,66.0,6769.39,2.8
2024-06-21,Premium,3,1323.59,4.5,12.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-21,Regular,11,6281.48,2.5,22.666666666666668,6,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-22,Inactive,3,2183.8500000000004,3.0,45.0,1,4653.49,911.0,6643.0,98.0,8463.58,3.81
2024-06-22,New Users,2,309.0,4.0,16.0,1,3829.55,693.0,5904.0,79.0,3327.78,3.33
2024-06-22,Premium,1,493.19,5.0,44.0,1,14147.07,3208.0,24340.0,174.0,35841.23,2.056
2024-06-22,Regular,2,1311.49,2.5,16.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-23,Inactive,10,2375.41,3.75,19.0,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-23,New Users,5,3392.8500000000004,3.3333333333333335,22.333333333333332,3,13086.019999999999,3553.0,30314.0,204.0,29030.65,2.2375
2024-06-23,Premium,11,6098.35,2.6666666666666665,21.0,6,9815.59,1918.0,8664.0,107.0,19643.3,2.703333333333333
2024-06-23,Regular,6,1478.9099999999999,4.5,26.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-24,Inactive,2,278.4,3.0,19.0,2,8667.09,1295.0,15909.0,143.0,19841.77,2.6999999999999997
2024-06-24,New Users,4,3049.0299999999997,4.0,24.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-24,Premium,3,936.99,4.0,24.0,2,10641.2,1681.0,16270.0,211.0,17330.48,3.6933333333333334
2024-06-24,Regular,8,3760.42,2.3333333333333335,12.333333333333334,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-25,Inactive,3,1868.43,4.0,12.0,1,10604.33,1415.0,7392.0,153.0,18669.66,1.9000000000000001
2024-06-25,New Users,3,1933.32,2.0,14.5,2,6777.610000000001,1003.0,14271.0,122.0,8984.210000000001,3.175
2024-06-25,Premium,1,827.77,5.0,13.0,1,3298.3900000000003,1014.0,14721.0,60.0,12016.8,2.3099999999999996
2024-06-26,Inactive,12,6710.33,2.6,21.0,5,2006.6399999999999,1023.0,3462.0,145.0,10436.42,2.01
2024-06-26,New Users,8,1544.14,3.6666666666666665,25.666666666666668,3,6194.6900000000005,1096.0,8970.0,122.0,11004.19,2.7
2024-06-26,Premium,2,1421.42,3.5,17.0,2,8157.7,1268.0,15997.0,137.0,13281.48,1.9766666666666666
2024-06-26,Regular,3,2939.9700000000003,2.0,21.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-27,Inactive,8,3019.26,3.25,19.75,4,4403.07,1443.0,13974.0,131.0,10627.78,2.86
2024-06-27,Premium,4,3495.95,2.0,13.0,2,13435.81,1446.0,24705.0,150.0,30796.989999999998,1.9725
2024-06-27,Regular,1,236.51,4.0,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-28,Inactive,1,781.08,3.0,40.0,1,9950.57,1332.0,12622.0,148.0,11895.08,2.393333333333333
2024-06-28,New Users,2,983.26,2.5,13.5,2,10844.25,2037.0,16725.0,195.0,19102.47,2.775
2024-06-28,Premium,5,1719.1200000000001,2.6666666666666665,21.333333333333332,3,4719.54,1634.0,7207.0,138.0,9133.26,2.685
2024-06-28,Regular,2,1654.88,1.0,33.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-29,Inactive,9,3140.54,3.6,14.2,5,6971.54,1046.0,8564.0,170.0,10313.96,2.9699999999999998
2024-06-29,New Users,3,1266.42,4.0,15.0,1,11305.5,2856.0,14953.0,217.0,13482.97,2.81
2024-06-29,Premium,7,3941.6700000000005,4.333333333333333,19.0,3,9978.619999999999,2207.0,21072.0,208.0,25946.05,2.75
2024-06-29,Regular,2,1418.16,4.0,26.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-06-30,Inactive,2,621.38,5.0,18.0,1,1482.59,281.0,6879.0,67.0,8928.52,3.67
2024-06-30,New Users,1,475.04,3.0,28.0,1,10081.36,2846.0,24318.0,181.0,20413.120000000003,2.4675
2024-07-01,Inactive,5,2200.98,2.5,21.0,2,12181.36,1306.0,12029.0,141.0,18415.79,2.58
2024-07-01,New Users,4,1763.55,4.5,21.5,2,5618.03,1032.0,14275.0,167.0,15659.02,3.365
2024-07-01,Premium,6,3279.57,1.6666666666666667,14.0,3,5989.289999999999,1429.0,8632.0,42.0,9266.369999999999,2.6
2024-07-01,Regular,2,1035.54,4.0,26.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-02,Inactive,4,2200.0,3.5,11.5,2,2214.75,402.0,5915.0,50.0,2233.47,2.87
2024-07-02,New Users,4,1450.5,3.5,21.5,2,2331.45,951.0,8405.0,66.0,7535.66,3.355
2024-07-03,Inactive,7,5811.85,2.5,26.0,4,6938.74,703.0,9117.0,111.0,11507.310000000001,2.315
2024-07-03,New Users,4,2337.64,4.0,21.0,2,4343.35,716.0,9383.0,99.0,3781.41,3.86
2024-07-03,Premium,2,680.72,2.0,17.0,1,13350.69,2436.0,14890.0,286.0,13510.32,2.936666666666667
2024-07-03,Regular,5,980.2299999999999,3.5,18.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-04,Inactive,6,2265.3,3.5,17.5,2,7794.15,1006.0,9189.0,135.0,12348.77,2.9749999999999996
2024-07-04,New Users,5,1255.54,3.5,11.5,2,13507.45,2529.0,18219.0,298.0,21393.870000000003,3.44
2024-07-04,Regular,3,1046.98,3.0,23.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05,Inactive,4,2392.9700000000003,2.3333333333333335,15.0,3,23566.6,3496.0,43699.0,341.0,34390.41,2.6666666666666665
2024-07-05,New Users,4,1996.67,4.333333333333333,25.0,3,4579.07,804.0,9806.0,91.0,2116.41,1.69
2024-07-05,Premium,3,1255.44,1.0,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-05,Regular,5,2990.29,4.0,19.5,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-06,New Users,3,291.39,3.5,18.0,2,3920.5,297.0,4233.0,86.0,5730.42,3.24
2024-07-06,Premium,10,4249.69,3.25,16.75,4,6751.17,1638.0,11793.0,87.0,11654.26,1.6949999999999998
2024-07-06,Regular,1,951.27,4.0,14.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-07,Inactive,3,2018.19,3.0,12.0,1,10655.970000000001,1304.0,13646.0,183.0,13940.470000000001,2.4566666666666666
2024-07-07,New Users,4,163.49,4.0,18.0,2,2848.33,154.0,7284.0,16.0,8076.66,3.34
2024-07-07,Premium,2,1090.98,5.0,11.0,1,4295.72,168.0,8867.0,29.0,7068.8,1.52
2024-07-07,Regular,10,7693.38,3.4,19.0,5,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-08,Inactive,2,685.88,4.0,7.0,1,15606.66,2830.0,18670.0,193.0,21687.07,2.3875
2024-07-08,New Users,2,1001.8100000000001,2.5,17.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-08,Premium,4,2640.9,3.5,14.5,2,3896.84,737.0,3575.0,47.0,4303.13,3.83
2024-07-08,Regular,1,622.81,4.0,34.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-09,Inactive,4,2817.25,4.0,18.5,2,2653.22,990.0,6464.0,56.0,8806.88,3.38
2024-07-09,Premium,8,6030.62,2.75,13.75,4,11785.949999999999,2371.0,14457.0,76.0,20416.42,2.5433333333333334
2024-07-09,Regular,7,2112.13,2.6666666666666665,13.666666666666666,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10,Inactive,10,6038.780000000001,2.6,24.0,5,15037.720000000001,2230.0,30379.0,197.0,31667.0,2.35
2024-07-10,New Users,11,5078.69,3.6,18.4,5,1552.18,845.0,2875.0,50.0,9404.18,3.04
2024-07-10,Premium,3,1439.06,3.3333333333333335,21.333333333333332,3,5004.17,548.0,11947.0,106.0,10771.72,2.995
2024-07-10,Regular,8,1880.87,3.75,19.0,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11,Inactive,5,879.92,3.6666666666666665,16.0,3,2924.72,262.0,3093.0,78.0,4521.23,3.84
2024-07-11,New Users,5,3122.92,3.0,30.0,2,4048.42,141.0,2956.0,43.0,5658.82,2.2
2024-07-11,Premium,3,1083.75,3.0,30.5,2,14608.2,3005.0,29341.0,286.0,33381.63,2.8280000000000003
2024-07-11,Regular,15,10196.13,3.5714285714285716,22.428571428571427,7,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,New Users,11,6716.92,4.2,18.6,5,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,Premium,9,4339.14,4.2,18.8,5,2229.1,848.0,9464.0,32.0,5642.77,3.03
2024-07-12,Regular,6,3093.3,3.5,26.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13,New Users,10,4261.6,3.5,20.5,4,9398.78,2166.0,13995.0,208.0,12842.02,2.4499999999999997
2024-07-13,Premium,2,88.18,3.0,9.0,1,6792.79,1466.0,11679.0,76.0,12773.0,2.9
2024-07-13,Regular,3,2476.38,5.0,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14,Inactive,4,1220.71,3.5,13.0,2,7233.540000000001,1257.0,11120.0,118.0,11059.3,2.875
2024-07-14,Premium,7,1936.21,3.3333333333333335,24.0,3,11807.1,3430.0,30546.0,218.0,30262.949999999997,2.12
2024-07-14,Regular,13,8543.2,3.0,15.0,6,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,New Users,6,3462.6899999999996,3.3333333333333335,21.0,3,9937.77,1027.0,14525.0,206.0,14338.67,2.86
2024-07-15,Premium,5,2076.01,2.0,14.333333333333334,3,3375.24,1469.0,16203.0,144.0,13145.8,2.415
2024-07-15,Regular,2,738.56,5.0,16.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,Inactive,3,1859.1699999999998,4.0,16.5,2,1612.43,730.0,9082.0,71.0,7169.62,3.99
2024-07-16,New Users,1,922.64,4.0,27.0,1,2972.5299999999997,1879.0,12763.0,113.0,17205.48,1.9300000000000002
2024-07-16,Premium,4,1003.3399999999999,3.0,16.5,2,5369.34,854.0,7827.0,100.0,11598.939999999999,3.02
2024-07-16,Regular,7,2648.75,3.0,18.0,4,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,Inactive,9,4522.89,2.6666666666666665,24.666666666666668,3,7091.87,1787.0,13154.0,165.0,18822.23,2.57
2024-07-17,New Users,5,2284.34,2.5,18.5,2,1592.4,862.0,6115.0,99.0,7968.14,2.42
2024-07-17,Premium,7,3314.27,3.6666666666666665,15.333333333333334,3,8473.369999999999,1725.0,18327.0,213.0,19312.629999999997,2.783333333333333
2024-07-17,Regular,5,1630.3899999999999,4.0,24.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,New Users,5,1869.79,3.6666666666666665,16.666666666666668,3,11402.24,2003.0,13212.0,82.0,13137.3,2.43
2024-07-18,Regular,6,2213.99,3.3333333333333335,14.666666666666666,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,Inactive,8,4908.42,3.0,18.666666666666668,6,4335.04,678.0,8474.0,65.0,5372.35,2.55
2024-07-19,New Users,9,5660.77,2.4,22.2,5,6935.09,1670.0,7966.0,85.0,8760.84,3.8
2024-07-19,Premium,4,2032.92,3.0,21.5,2,8671.24,1582.0,6016.0,100.0,19045.449999999997,3.0533333333333332
2024-07-19,Regular,7,2765.0600000000004,4.666666666666667,17.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-20,Inactive,3,2650.32,3.0,10.0,1,9458.130000000001,2388.0,23616.0,219.0,21145.69,2.473333333333333
2024-07-20,New Users,2,1574.8,3.0,13.0,1,5396.57,1547.0,13242.0,108.0,8555.83,2.7649999999999997
2024-07-20,Regular,4,2352.7200000000003,2.0,24.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-21,Inactive,7,2810.7799999999997,2.3333333333333335,13.333333333333334,3,14311.47,1859.0,19919.0,227.0,19053.97,2.3975
2024-07-21,New Users,4,1487.5699999999997,3.5,10.5,2,6387.16,1563.0,17570.0,178.0,10358.91,3.39
2024-07-21,Premium,7,1561.53,4.333333333333333,21.333333333333332,3,2270.07,256.0,1768.0,64.0,3531.3,2.74
2024-07-21,Regular,7,5166.72,3.0,25.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Inactive,6,4597.05,3.5,25.0,2,6814.049999999999,1570.0,4330.0,103.0,9334.03,2.935
2024-07-22,New Users,6,3242.2200000000003,3.0,21.5,2,12193.380000000001,1755.0,17154.0,209.0,27913.09,2.8375
2024-07-22,Premium,6,2614.62,4.0,14.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,Regular,3,2041.33,3.0,15.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23,Premium,7,1496.1999999999998,3.0,25.666666666666668,3,7698.5,2126.0,15228.0,103.0,20437.61,2.98
2024-07-23,Regular,14,6712.46,3.6666666666666665,22.333333333333332,6,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-24,Inactive,2,181.12,1.0,13.0,1,8987.91,913.0,11896.0,172.0,7420.92,1.99
2024-07-24,New Users,8,3744.9700000000003,3.3333333333333335,16.0,3,7490.75,828.0,10525.0,101.0,19153.489999999998,2.84
2024-07-24,Premium,8,3442.1000000000004,3.6666666666666665,17.666666666666668,3,3914.18,385.0,9453.0,33.0,7660.34,1.71
2024-07-24,Regular,3,684.6,4.5,18.0,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25,Inactive,4,1506.4699999999998,4.0,13.5,2,9020.52,1223.0,9611.0,194.0,12384.9,2.3766666666666665
2024-07-25,New Users,5,1580.37,4.25,18.0,4,4673.57,942.0,4867.0,119.0,10616.029999999999,3.4699999999999998
2024-07-25,Regular,4,2286.3,3.0,32.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,Inactive,1,915.45,4.0,5.0,1,8243.95,717.0,10448.0,83.0,13918.989999999998,2.0
2024-07-26,New Users,4,904.05,2.5,18.5,2,4401.47,726.0,9276.0,51.0,9390.46,2.17
2024-07-26,Regular,5,2696.11,2.6666666666666665,18.666666666666668,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,Inactive,3,2857.83,4.5,27.0,2,3917.82,576.0,7439.0,44.0,9072.29,2.57
2024-07-27,Premium,1,976.55,3.0,20.0,1,5337.62,1171.0,11778.0,78.0,19366.08,2.6
2024-07-27,Regular,5,1625.2199999999998,4.0,19.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-28,Inactive,3,766.05,1.0,25.0,1,13785.150000000001,2777.0,21924.0,137.0,11852.0,2.78
2024-07-28,New Users,1,215.65,3.0,12.0,1,7974.17,1698.0,18005.0,223.0,18494.57,2.6666666666666665
2024-07-28,Premium,4,737.28,3.5,18.5,2,4222.07,253.0,2215.0,96.0,7119.83,3.62
2024-07-28,Regular,2,1830.9,3.0,19.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29,Inactive,1,769.24,4.0,13.0,1,4499.05,1089.0,14543.0,131.0,15651.240000000002,1.845
2024-07-29,Premium,5,1763.6599999999999,5.0,32.5,2,11171.73,2949.0,13890.0,236.0,20097.92,2.885
2024-07-29,Regular,4,2018.5,3.6666666666666665,24.333333333333332,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,Inactive,2,1154.26,3.0,13.0,1,9083.26,1594.0,17143.0,53.0,10141.36,2.8049999999999997
2024-07-30,New Users,2,473.02,1.0,27.0,1,7117.85,1252.0,14251.0,72.0,12702.69,3.415
2024-07-30,Premium,3,489.09,3.0,19.0,1,14431.3,2066.0,20702.0,168.0,19978.739999999998,3.09
2024-07-31,Inactive,3,2644.26,3.0,29.0,1,23360.370000000003,3460.0,44005.0,363.0,54934.96,2.8742857142857146
2024-07-31,New Users,3,244.05,1.0,33.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,Regular,5,3929.2200000000003,3.5,16.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,Inactive,2,950.08,4.0,21.0,1,6828.55,1049.0,8443.0,79.0,7382.549999999999,2.925
2024-08-01,New Users,1,97.04,3.0,10.0,1,11264.220000000001,1161.0,18573.0,167.0,17177.96,2.5500000000000003
2024-08-01,Premium,3,1656.6,2.0,36.0,1,6663.42,1676.0,10015.0,166.0,11789.529999999999,3.285
2024-08-01,Regular,11,5926.71,3.6666666666666665,18.0,6,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,New Users,4,787.9599999999999,4.0,10.5,2,11605.130000000001,2183.0,29092.0,298.0,18147.48,2.6675
2024-08-02,Regular,2,1755.96,4.0,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,Inactive,9,4296.61,3.25,15.75,4,7938.5599999999995,2141.0,16186.0,153.0,19631.74,2.3733333333333335
2024-08-03,New Users,6,2318.88,2.5,20.5,2,8077.27,1596.0,10574.0,79.0,12039.45,3.04
2024-08-04,Inactive,9,4530.35,2.5,16.25,4,15725.23,2917.0,16281.0,309.0,30070.63,2.774
2024-08-04,Premium,12,3960.4700000000003,3.2,18.6,5,5180.67,1230.0,13891.0,67.0,14930.169999999998,2.9800000000000004
2024-08-04,Regular,10,3801.11,3.0,15.5,6,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,Inactive,6,4783.33,4.333333333333333,20.666666666666668,3,10893.939999999999,2031.0,24259.0,90.0,11006.09,1.8099999999999998
2024-08-05,New Users,8,5080.51,4.333333333333333,19.666666666666668,3,4831.37,670.0,13037.0,78.0,15687.41,2.45
2024-08-05,Premium,5,2699.15,3.3333333333333335,24.333333333333332,3,7437.0,989.0,12632.0,68.0,17109.14,2.285
2024-08-05,Regular,3,1973.4,4.0,10.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,Inactive,13,7771.780000000001,2.6666666666666665,19.166666666666668,6,6417.79,732.0,10681.0,62.0,9329.28,2.76
2024-08-06,New Users,3,2784.38,3.5,21.0,2,7232.74,2744.0,28331.0,270.0,21311.1,3.2199999999999998
2024-08-06,Premium,3,294.96,4.0,20.0,1,1109.75,690.0,9689.0,61.0,9731.21,3.42
2024-08-06,Regular,2,966.1,5.0,25.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,Inactive,2,880.38,4.0,39.0,1,5590.8099999999995,1578.0,10413.0,184.0,7737.3,2.715
2024-08-07,Premium,6,2939.97,3.0,21.0,2,4578.32,966.0,2737.0,69.0,7339.79,2.04
2024-08-07,Regular,4,1560.29,4.5,20.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,New Users,10,4664.1,3.75,14.0,4,7999.83,328.0,17060.0,112.0,12504.650000000001,2.8
2024-08-08,Premium,3,2561.0,3.5,28.5,2,5514.8,981.0,13496.0,154.0,12874.050000000001,2.325
2024-08-08,Regular,2,1902.86,4.0,23.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,Inactive,4,1309.1100000000001,2.5,21.0,2,9157.97,1438.0,22896.0,49.0,13491.390000000001,3.046666666666667
2024-08-09,New Users,2,864.78,5.0,18.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,Premium,7,3935.16,2.8,26.8,5,6385.48,987.0,3455.0,94.0,16189.55,2.62
2024-08-09,Regular,5,848.02,4.0,15.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10,Inactive,5,2085.9900000000002,3.3333333333333335,20.333333333333332,3,11187.31,2152.0,17650.0,184.0,10604.650000000001,2.8200000000000003
2024-08-10,New Users,8,3603.81,3.75,18.25,4,1743.04,967.0,6359.0,91.0,5445.9,2.44
2024-08-10,Premium,3,327.09000000000003,4.0,10.0,1,7048.44,1961.0,18714.0,174.0,21788.66,2.32
2024-08-10,Regular,7,2966.96,4.0,30.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11,Inactive,7,2258.1,4.0,18.666666666666668,3,13019.02,2043.0,16752.0,263.0,31518.95,2.995
2024-08-11,New Users,6,2266.47,3.0,13.333333333333334,3,8302.51,713.0,7202.0,100.0,14544.599999999999,2.965
2024-08-11,Premium,5,1274.54,2.5,20.5,2,4162.18,424.0,5954.0,71.0,4796.18,3.25
2024-08-11,Regular,3,1639.5700000000002,3.5,22.5,2,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,Inactive,1,493.19,3.0,15.0,1,11827.72,2731.0,22720.0,258.0,29865.010000000002,2.4699999999999998
2024-08-12,New Users,3,1255.71,5.0,21.0,2,2833.88,486.0,6191.0,51.0,2014.46,2.8
2024-08-12,Premium,3,1793.73,5.0,23.0,1,5087.26,1380.0,10101.0,104.0,14651.81,3.8150000000000004
2024-08-12,Regular,3,265.29,3.0,37.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,Inactive,4,2491.08,3.0,11.5,2,1333.99,570.0,7419.0,45.0,7418.99,2.88
2024-08-13,New Users,6,2483.7200000000003,3.0,24.0,3,17818.66,4003.0,45562.0,238.0,52803.880000000005,3.2142857142857144
2024-08-13,Premium,2,1713.78,4.0,15.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,New Users,5,1687.53,3.0,15.0,2,2188.31,965.0,3562.0,10.0,5898.28,3.77
2024-08-14,Premium,5,1863.33,4.333333333333333,19.0,3,2655.2799999999997,950.0,9391.0,111.0,12241.94,3.37
2024-08-14,Regular,6,3209.31,4.333333333333333,23.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,Inactive,6,2920.96,3.3333333333333335,14.666666666666666,3,5665.5599999999995,909.0,5687.0,182.0,16734.78,2.065
2024-08-15,New Users,3,1698.13,4.0,14.333333333333334,3,8134.82,2043.0,12271.0,206.0,16168.220000000001,2.8033333333333332
2024-08-15,Premium,14,7501.45,2.5714285714285716,22.857142857142858,7,7464.610000000001,2486.0,18850.0,257.0,11214.1,2.6
2024-08-15,Regular,3,2107.62,1.0,12.0,1,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,New Users,7,1926.57,4.0,34.0,3,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,Premium,3,2636.4,3.0,18.0,1,15535.72,3746.0,28669.0,361.0,33920.82,2.855
