주문_ID,고객_ID_주문,주문일자,약속_배송시간,실제_배송시간,배송_소요시간_분,배송상태_주문,상품_ID,단가,상품명,카테고리,브랜드,가격,정가_MRP,마진율_퍼센트,유통기한_일수,거리_km,지연_사유,평점,피드백_내용,피드백_카테고리,피드백_일자
3945644714,92356639,2023-05-16,2023-05-16 14:23:16,2023-05-16 14:26:16,3.0,On Time,654623,422.14,Chips,Snacks & Munchies,Pradhan and Sons,422.14,649.45,35.0,90,4.4,Traffic,1,The order was incorrect.,App Experience,2023-05-16
8370213291,10855630,2023-05-20,2023-05-20 14:16:18,2023-05-20 14:30:18,14.0,Slightly Delayed,397973,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,3.94,Traffic,4,"It was okay, nothing special.",Delivery,2023-05-20
2185375786,46313756,2024-04-25,2024-04-25 10:58:55,2024-04-25 11:13:55,15.0,Slightly Delayed,337168,545.49,Eggs,Dairy & Breakfast,Dasgupta PLC,545.49,681.86,20.0,7,1.44,Traffic,4,Customer service was very helpful.,Delivery,2024-04-25
1828975788,41155125,2024-01-30,2024-01-30 13:25:19,2024-01-30 13:32:19,7.0,Slightly Delayed,667163,441.2,Orange Juice,Cold Drinks & Juices,Palla LLC,441.2,630.29,30.0,180,3.81,Traffic,5,Items were in perfect condition.,Product Quality,2024-01-30
4319450104,7288562,2024-09-16,2024-09-16 10:15:14,2024-09-16 10:21:14,6.0,Slightly Delayed,354409,325.08,Pulses,Grocery & Staples,Bose-Pandit,325.08,382.45,15.0,365,4.89,Traffic,2,Very disappointed with the quality.,Customer Service,2024-09-16
5059765199,91562028,2023-10-19,2023-10-19 06:09:52,2023-10-19 06:15:52,6.0,Slightly Delayed,564692,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,35.0,365,4.53,Traffic,5,Highly recommended!,Delivery,2023-10-19
5360089735,21425168,2023-05-04,2023-05-04 05:25:17,2023-05-04 05:28:17,3.0,On Time,925482,475.04,Frozen Biryani,Instant & Frozen Food,Viswanathan-Sha,475.04,791.73,40.0,180,4.41,Traffic,3,The product met my expectations.,Customer Service,2023-05-04
8008211695,77397957,2023-09-07,2023-09-07 16:39:21,2023-09-07 16:41:21,2.0,On Time,623234,329.79,Frozen Biryani,Instant & Frozen Food,Chakrabarti-Batra,329.79,549.65,40.0,180,2.15,Traffic,3,I had a bad experience.,Product Quality,2023-09-07
4400031082,46682777,2023-07-08,2023-07-08 20:58:32,2023-07-08 20:55:32,-3.0,On Time,500739,359.98,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,2.37,,3,"Delivery was fine, but the product could be better.",Delivery,2023-07-08
9582738204,88312515,2023-08-17,2023-08-17 03:10:35,2023-08-17 03:29:35,19.0,Significantly Delayed,604184,397.55,Toilet Cleaner,Household Care,"Gaba, Sodhi and Choudhary",397.55,530.07,25.0,365,3.87,Traffic,4,"Nothing to complain about, but nothing exceptional.",App Experience,2023-08-17
1368450162,14974554,2023-09-11,2023-09-11 00:16:44,2023-09-11 00:13:44,-3.0,On Time,525531,831.1,Dog Food,Pet Care,Sandal PLC,831.1,1278.62,35.0,365,1.92,,4,"It was okay, nothing special.",Delivery,2023-09-11
56705032,63060947,2023-11-16,2023-11-16 04:40:25,2023-11-16 04:54:25,14.0,Slightly Delayed,692985,197.39,Pulses,Grocery & Staples,"Wable, Sankaran and Hari",197.39,232.22,15.0,365,3.67,Traffic,4,"It was okay, nothing special.",App Experience,2023-11-16
2407168640,78254569,2024-07-25,2024-07-25 10:04:06,2024-07-25 10:17:06,13.0,Slightly Delayed,34186,925.65,Mangoes,Fruits & Vegetables,Mandal-Kar,925.65,1234.2,25.0,3,0.96,Traffic,5,Very fresh and well-packaged.,App Experience,2024-07-25
530588807,25722990,2024-02-01,2024-02-01 13:50:53,2024-02-01 14:12:53,22.0,Significantly Delayed,954722,616.45,Ice Cream,Instant & Frozen Food,Mohan-Virk,616.45,1027.42,40.0,180,1.08,Traffic,4,The product met my expectations.,Customer Service,2024-02-01
9975541696,59890331,2023-06-12,2023-06-12 23:01:34,2023-06-12 23:10:34,9.0,Slightly Delayed,784827,274.25,Baby Wipes,Baby Care,Balakrishnan Ltd,274.25,391.79,30.0,365,3.57,Traffic,4,The product met my expectations.,App Experience,2023-06-12
8602707005,77673290,2024-04-02,2024-04-02 13:15:37,2024-04-02 13:20:37,5.0,On Time,883013,989.88,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,2.58,Traffic,4,The product met my expectations.,Product Quality,2024-04-02
2382595056,76377003,2023-12-09,2023-12-09 12:42:22,2023-12-09 12:41:22,-1.0,On Time,753354,423.56,Shampoo,Personal Care,Sant-Mahajan,423.56,651.63,35.0,365,4.12,,4,Good selection of products.,App Experience,2023-12-09
8056162498,11446157,2023-05-08,2023-05-08 22:27:21,2023-05-08 22:48:21,21.0,Significantly Delayed,317242,198.15,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,1.56,Traffic,3,"Nothing to complain about, but nothing exceptional.",App Experience,2023-05-08
4593039089,50015282,2024-09-14,2024-09-14 07:15:20,2024-09-14 07:20:20,5.0,On Time,490939,80.25,Lotion,Personal Care,"Roy, Barad and De",80.25,123.46,35.0,365,0.97,Traffic,3,"It was okay, nothing special.",Delivery,2024-09-14
7311288658,48358028,2024-08-15,2024-08-15 15:51:43,2024-08-15 15:51:43,0.0,On Time,398340,651.93,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",651.93,1086.55,40.0,180,1.64,,2,The packaging was poor.,Customer Service,2024-08-15
9157217130,8073518,2023-06-18,2023-06-18 20:12:32,2023-06-18 20:07:32,-5.0,On Time,306177,769.24,Frozen Biryani,Instant & Frozen Food,Som Inc,769.24,1282.07,40.0,180,4.52,,5,Highly recommended!,App Experience,2023-06-18
9328094731,77086539,2024-08-21,2024-08-21 04:43:01,2024-08-21 04:41:01,-2.0,On Time,500739,359.98,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,1.48,,3,Items were missing from my order.,App Experience,2024-08-21
3259266120,35049420,2024-07-08,2024-07-08 13:00:30,2024-07-08 13:14:30,14.0,Slightly Delayed,644847,622.81,Salt,Grocery & Staples,"Jhaveri, Kata and Kapur",622.81,732.72,15.0,365,1.62,Traffic,4,"It was okay, nothing special.",Delivery,2024-07-08
4656541041,84572019,2024-10-30,2024-10-30 19:24:44,2024-10-30 19:49:44,25.0,Significantly Delayed,592784,280.35,Biscuits,Snacks & Munchies,"Andra, Mander and Kari",280.35,431.31,35.0,90,0.55,Traffic,4,"Delivery was fine, but the product could be better.",App Experience,2024-10-30
730839483,20148223,2023-07-23,2023-07-24 00:12:23,2023-07-24 00:08:23,-4.0,On Time,123983,785.67,Cough Syrup,Pharmacy,Kurian-Chhabra,785.67,982.09,20.0,365,2.68,,3,"Average experience, could improve.",Delivery,2023-07-24
6185824257,1816969,2024-08-05,2024-08-05 07:15:50,2024-08-05 07:15:50,0.0,On Time,337168,545.49,Eggs,Dairy & Breakfast,Dasgupta PLC,545.49,681.86,20.0,7,1.45,,2,I had a bad experience.,App Experience,2024-08-05
225195662,76202036,2024-08-30,2024-08-30 19:41:40,2024-08-30 19:48:40,7.0,Slightly Delayed,658389,152.55,Popcorn,Snacks & Munchies,"Chanda, Som and Vohra",152.55,234.69,35.0,90,3.42,Traffic,1,Items were missing from my order.,Customer Service,2024-08-30
6771104541,61618079,2023-05-10,2023-05-10 10:59:23,2023-05-10 10:58:23,-1.0,On Time,833557,422.87,Cereal,Dairy & Breakfast,"Gole, Chand and Dada",422.87,528.59,20.0,7,1.49,,1,Delivery was late and I was unhappy.,Delivery,2023-05-10
6146830622,14367270,2024-10-04,2024-10-04 13:31:54,2024-10-04 13:27:54,-4.0,On Time,435929,856.89,Toilet Cleaner,Household Care,Memon Ltd,856.89,1142.52,25.0,365,2.26,,4,"Excellent quality, will buy again!",Customer Service,2024-10-04
1380326453,68159723,2023-08-29,2023-08-29 21:11:35,2023-08-29 21:14:35,3.0,On Time,14145,630.84,Spinach,Fruits & Vegetables,"Thakur, Shah and Pingle",630.84,841.12,25.0,3,4.45,Traffic,5,Very happy with the service!,Delivery,2023-08-29
728523620,46699982,2023-08-31,2023-08-31 19:30:41,2023-08-31 19:33:41,3.0,On Time,687218,317.82,Mango Drink,Cold Drinks & Juices,"Sankaran, Pall and Gola",317.82,454.03,30.0,180,2.89,Traffic,4,"Delivery was fine, but the product could be better.",Customer Service,2023-08-31
27296314,64562786,2024-10-17,2024-10-17 16:24:30,2024-10-17 16:46:30,22.0,Significantly Delayed,313754,136.6,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,4.39,Traffic,5,Will definitely order again.,Product Quality,2024-10-17
2608278705,51945420,2023-10-22,2023-10-22 02:40:34,2023-10-22 02:46:34,6.0,Slightly Delayed,237083,577.13,Cough Syrup,Pharmacy,Hayer-Banerjee,577.13,721.41,20.0,365,4.52,Traffic,3,Product was damaged during delivery.,Customer Service,2023-10-22
6786366774,5716817,2024-03-21,2024-03-21 02:38:40,2024-03-21 02:35:40,-3.0,On Time,53833,134.69,Rice,Grocery & Staples,Tella-Master,134.69,158.46,15.0,365,4.36,,2,Items were missing from my order.,App Experience,2024-03-21
5572475750,40563029,2023-04-25,2023-04-25 09:54:38,2023-04-25 09:55:38,1.0,On Time,397973,728.73,Bananas,Fruits & Vegetables,"Wable, Randhawa and Mutti",728.73,971.64,25.0,3,2.33,Traffic,3,Delivery was late and I was unhappy.,Delivery,2023-04-25
8276417383,39976965,2024-06-18,2024-06-18 02:33:04,2024-06-18 02:36:04,3.0,On Time,462526,449.97,Curd,Dairy & Breakfast,Pau and Sons,449.97,562.46,20.0,7,1.38,Traffic,1,I had a bad experience.,App Experience,2024-06-18
784435014,2684440,2023-10-11,2023-10-11 14:58:33,2023-10-11 14:56:33,-2.0,On Time,478531,825.46,Carrots,Fruits & Vegetables,Uppal Group,825.46,1100.61,25.0,3,1.72,,3,The product met my expectations.,Delivery,2023-10-11
9442274046,93617659,2023-09-01,2023-09-01 11:08:53,2023-09-01 11:14:53,6.0,Slightly Delayed,969851,340.66,Frozen Vegetables,Instant & Frozen Food,"Kara, Sodhi and Bassi",340.66,567.77,40.0,180,2.71,Traffic,3,"Nothing to complain about, but nothing exceptional.",Customer Service,2023-09-01
2470025903,81420960,2024-06-06,2024-06-06 08:07:42,2024-06-06 08:02:42,-5.0,On Time,839170,481.63,Curd,Dairy & Breakfast,Shetty and Sons,481.63,602.04,20.0,7,0.72,,2,Not worth the price I paid.,App Experience,2024-06-06
6774241153,29272253,2024-09-23,2024-09-23 05:46:57,2024-09-23 05:44:57,-2.0,On Time,707935,820.9,Cat Food,Pet Care,"Anne, Mammen and Khatri",820.9,1262.92,35.0,365,2.82,,3,"Average experience, could improve.",Customer Service,2024-09-23
3874644184,49152878,2024-06-23,2024-06-23 23:43:09,2024-06-23 23:48:09,5.0,On Time,853932,941.19,Baby Wipes,Baby Care,Ranganathan-Peri,941.19,1344.56,30.0,365,4.04,Traffic,4,"It was okay, nothing special.",Delivery,2024-06-23
8078065454,97033691,2024-05-19,2024-05-19 11:31:16,2024-05-19 12:01:16,30.0,Significantly Delayed,679865,347.91,Wheat Flour,Grocery & Staples,Memon-Barad,347.91,409.31,15.0,365,0.56,Traffic,4,Highly recommended!,Customer Service,2024-05-19
340113260,83039559,2024-02-27,2024-02-27 15:38:27,2024-02-27 15:51:27,13.0,Slightly Delayed,621677,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,4.84,Traffic,5,Highly recommended!,Product Quality,2024-02-27
2978839318,59436131,2024-01-11,2024-01-11 16:18:45,2024-01-11 16:18:45,0.0,On Time,435929,856.89,Toilet Cleaner,Household Care,Memon Ltd,856.89,1142.52,25.0,365,2.08,,3,Items were missing from my order.,Customer Service,2024-01-11
3896922017,9274874,2024-08-25,2024-08-25 17:55:03,2024-08-25 17:59:03,4.0,On Time,677542,212.61,Toilet Cleaner,Household Care,Thaman-Lanka,212.61,283.48,25.0,365,4.95,Traffic,2,The packaging was poor.,Delivery,2024-08-25
7621954956,32797235,2023-07-07,2023-07-07 04:14:40,2023-07-07 04:10:40,-4.0,On Time,298985,183.76,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",183.76,229.7,20.0,365,2.73,,3,Taste was not as expected.,Delivery,2023-07-07
581178324,12277039,2024-02-17,2024-02-17 04:22:04,2024-02-17 04:19:04,-3.0,On Time,578097,267.61,Nuts,Snacks & Munchies,Jha Group,267.61,411.71,35.0,90,4.11,,3,"Average experience, could improve.",Product Quality,2024-02-17
8469170680,5901440,2023-03-16,2023-03-16 19:14:27,2023-03-16 19:18:27,4.0,On Time,240179,90.56,Cough Syrup,Pharmacy,Ram-Suri,90.56,113.2,20.0,365,1.51,Traffic,3,The product met my expectations.,App Experience,2023-03-16
6779626333,55404382,2024-05-11,2024-05-11 01:31:43,2024-05-11 01:42:43,11.0,Slightly Delayed,871592,870.29,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,4.69,Traffic,3,"Nothing to complain about, but nothing exceptional.",Customer Service,2024-05-11
6335704206,38327793,2024-05-22,2024-05-22 12:48:47,2024-05-22 12:49:47,1.0,On Time,592784,280.35,Biscuits,Snacks & Munchies,"Andra, Mander and Kari",280.35,431.31,35.0,90,2.69,Traffic,4,Good selection of products.,Product Quality,2024-05-22
8314342490,21677923,2023-04-05,2023-04-05 01:23:31,2023-04-05 01:23:31,0.0,On Time,440875,275.03,Baby Wipes,Baby Care,Loyal Inc,275.03,392.9,30.0,365,0.64,,2,Not worth the price I paid.,Delivery,2023-04-05
1948795658,49833888,2023-10-23,2023-10-23 07:57:00,2023-10-23 07:55:00,-2.0,On Time,186168,878.8,Dog Food,Pet Care,"Parekh, Lad and Kadakia",878.8,1352.0,35.0,365,2.73,,5,Great prices and fast delivery!,Product Quality,2023-10-23
9187864807,44776601,2024-06-22,2024-06-22 10:17:22,2024-06-22 10:16:22,-1.0,On Time,871592,870.29,Carrots,Fruits & Vegetables,"Shankar, Nadkarni and Kumer",870.29,1160.39,25.0,3,4.86,,1,Taste was not as expected.,Customer Service,2024-06-22
8399666962,21573815,2023-04-08,2023-04-08 10:04:31,2023-04-08 09:59:31,-5.0,On Time,287070,443.17,Wheat Flour,Grocery & Staples,"Gala, Magar and Rajagopal",443.17,521.38,15.0,365,4.01,,4,Highly recommended!,Delivery,2023-04-08
6196321055,30788486,2024-05-17,2024-05-17 18:38:15,2024-05-17 18:37:15,-1.0,On Time,767398,22.14,Dish Soap,Household Care,"Arya, Sundaram and Pingle",22.14,29.52,25.0,365,0.54,,3,"Nothing to complain about, but nothing exceptional.",Delivery,2024-05-17
8128518434,94486311,2023-08-12,2023-08-12 17:06:00,2023-08-12 17:03:00,-3.0,On Time,449106,48.55,Soap,Personal Care,"Shere, Thakur and Naik",48.55,74.69,35.0,365,1.46,,4,"Delivery was fine, but the product could be better.",App Experience,2023-08-12
9854897999,72415263,2023-10-04,2023-10-04 18:11:34,2023-10-04 18:10:34,-1.0,On Time,991434,237.62,Cookies,Snacks & Munchies,Mital-Oza,237.62,365.57,35.0,90,4.05,,2,Very disappointed with the quality.,Product Quality,2023-10-04
2603584546,41811800,2024-05-21,2024-05-21 22:05:23,2024-05-21 22:09:23,4.0,On Time,366066,918.58,Soap,Personal Care,Mandal LLC,918.58,1413.2,35.0,365,3.85,Traffic,2,Delivery was late and I was unhappy.,App Experience,2024-05-21
1295119665,99695529,2024-03-19,2024-03-19 08:26:31,2024-03-19 08:21:31,-5.0,On Time,378676,881.42,Orange Juice,Cold Drinks & Juices,Baral-Kamdar,881.42,1259.17,30.0,180,4.34,,3,"Nothing to complain about, but nothing exceptional.",Product Quality,2024-03-19
599975885,45708879,2023-06-07,2023-06-07 06:13:43,2023-06-07 06:11:43,-2.0,On Time,473647,43.05,Toothpaste,Personal Care,Ben-Ravi,43.05,66.23,35.0,365,1.45,,4,"It was okay, nothing special.",Customer Service,2023-06-07
5834861324,84826389,2023-07-04,2023-07-04 12:29:28,2023-07-04 12:50:28,21.0,Significantly Delayed,89084,598.83,Milk,Dairy & Breakfast,"Wali, Virk and Iyer",598.83,748.54,20.0,7,1.72,Traffic,2,The packaging was poor.,App Experience,2023-07-04
2032005162,18791381,2024-10-21,2024-10-21 07:19:25,2024-10-21 07:23:25,4.0,On Time,883013,989.88,Eggs,Dairy & Breakfast,Chahal Group,989.88,1237.35,20.0,7,2.55,Traffic,3,The product met my expectations.,App Experience,2024-10-21
8391900458,43518622,2023-05-17,2023-05-17 05:51:54,2023-05-17 05:48:54,-3.0,On Time,704868,193.46,Detergent,Household Care,"Parikh, Oak and Kara",193.46,257.95,25.0,365,4.37,,4,Very happy with the service!,Customer Service,2023-05-17
1887687323,85518832,2024-02-08,2024-02-08 03:09:48,2024-02-08 03:07:48,-2.0,On Time,490602,549.47,Sugar,Grocery & Staples,Raghavan Inc,549.47,646.44,15.0,365,3.78,,1,Customer service was not helpful.,App Experience,2024-02-08
2120411967,6867315,2023-12-21,2023-12-21 01:38:43,2023-12-21 02:00:43,22.0,Significantly Delayed,34200,319.8,Lotion,Personal Care,Munshi-Grewal,319.8,492.0,35.0,365,4.54,Traffic,5,Will definitely order again.,Customer Service,2023-12-21
3158340906,48002829,2024-07-19,2024-07-19 01:41:35,2024-07-19 01:48:35,7.0,Slightly Delayed,398340,651.93,Instant Noodles,Instant & Frozen Food,"Nadig, Zachariah and Soni",651.93,1086.55,40.0,180,4.42,Traffic,4,"It was okay, nothing special.",Customer Service,2024-07-19
2387343456,17749347,2024-10-19,2024-10-19 03:22:02,2024-10-19 03:34:02,12.0,Slightly Delayed,820541,576.22,Toilet Cleaner,Household Care,"Borde, Peri and Upadhyay",576.22,768.29,25.0,365,1.67,Traffic,2,Very disappointed with the quality.,Product Quality,2024-10-19
338609144,12574626,2024-10-26,2024-10-26 05:55:05,2024-10-26 05:52:05,-3.0,On Time,349294,934.75,Onions,Fruits & Vegetables,Ganesan Ltd,934.75,1246.33,25.0,3,3.64,,4,"Nothing to complain about, but nothing exceptional.",Customer Service,2024-10-26
9056190831,3100301,2023-07-17,2023-07-17 07:08:09,2023-07-17 07:08:09,0.0,On Time,890232,432.0,Mango Drink,Cold Drinks & Juices,Jha Group,432.0,617.14,30.0,180,3.38,,3,Taste was not as expected.,Delivery,2023-07-17
2803081135,42262168,2023-06-10,2023-06-10 22:06:58,2023-06-10 22:07:58,1.0,On Time,385113,816.38,Lotion,Personal Care,"Sampath, Mane and Mody",816.38,1255.97,35.0,365,1.92,Traffic,4,"Delivery was fine, but the product could be better.",Customer Service,2023-06-10
5970759669,26285589,2024-03-19,2024-03-19 10:42:44,2024-03-19 10:41:44,-1.0,On Time,194682,912.29,Iced Tea,Cold Drinks & Juices,Sastry-Issac,912.29,1303.27,30.0,180,1.14,,5,Highly recommended!,Product Quality,2024-03-19
3226693729,62629494,2023-08-06,2023-08-06 13:46:22,2023-08-06 13:45:22,-1.0,On Time,444361,822.63,Pain Reliever,Pharmacy,"Prakash, Bawa and Kale",822.63,1028.29,20.0,365,0.5,,3,The product met my expectations.,Delivery,2023-08-06
8132845656,4597433,2024-07-10,2024-07-10 12:12:29,2024-07-10 12:36:29,24.0,Significantly Delayed,965755,532.57,Bananas,Fruits & Vegetables,"Doshi, Sarraf and Sama",532.57,710.09,25.0,3,2.73,Traffic,3,"It was okay, nothing special.",App Experience,2024-07-10
7850550725,16424635,2023-12-31,2023-12-31 06:00:21,2023-12-31 06:04:21,4.0,On Time,317242,198.15,Pulses,Grocery & Staples,Rastogi Group,198.15,233.12,15.0,365,3.45,Traffic,4,"Nothing to complain about, but nothing exceptional.",Delivery,2023-12-31
2934547619,77161976,2024-06-01,2024-06-01 21:11:04,2024-06-01 21:12:04,1.0,On Time,567671,418.48,Biscuits,Snacks & Munchies,Nagar LLC,418.48,643.82,35.0,90,3.68,Traffic,4,"Overall good experience, thank you!",Delivery,2024-06-01
608179182,87220860,2024-08-01,2024-08-01 08:41:48,2024-08-01 08:57:48,16.0,Significantly Delayed,298985,183.76,Vitamins,Pharmacy,"Ramanathan, Joshi and Srinivasan",183.76,229.7,20.0,365,2.94,Traffic,2,Taste was not as expected.,Delivery,2024-08-01
5191326847,48158494,2023-05-13,2023-05-13 21:45:00,2023-05-13 21:40:00,-5.0,On Time,621677,317.8,Frozen Biryani,Instant & Frozen Food,Sabharwal-Mital,317.8,529.67,40.0,180,1.48,,4,"It was okay, nothing special.",App Experience,2023-05-13
7614561036,91853589,2023-09-10,2023-09-10 06:13:46,2023-09-10 06:09:46,-4.0,On Time,739448,755.66,Dish Soap,Household Care,Mand-Choudhry,755.66,1007.55,25.0,365,1.58,,5,Very happy with the service!,Customer Service,2023-09-10
2947791133,19741509,2023-11-28,2023-11-28 07:29:17,2023-11-28 07:25:17,-4.0,On Time,837480,217.4,Cough Syrup,Pharmacy,Edwin and Sons,217.4,271.75,20.0,365,1.02,,1,Taste was not as expected.,Product Quality,2023-11-28
6538760883,119099,2024-04-19,2024-04-19 14:06:57,2024-04-19 14:06:57,0.0,On Time,133542,68.49,Detergent,Household Care,Edwin-Lall,68.49,91.32,25.0,365,2.26,,3,The order was incorrect.,App Experience,2024-04-19
8872250952,43243913,2023-10-04,2023-10-04 05:09:45,2023-10-04 05:25:45,16.0,Significantly Delayed,94225,77.11,Toilet Cleaner,Household Care,"Gulati, Ram and Sarkar",77.11,102.81,25.0,365,4.38,Traffic,2,Product was damaged during delivery.,Product Quality,2023-10-04
8173258734,20835909,2023-11-03,2023-11-03 03:51:12,2023-11-03 03:59:12,8.0,Slightly Delayed,712003,671.68,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",671.68,959.54,30.0,180,4.19,Traffic,4,Highly recommended!,App Experience,2023-11-03
5465833352,11047835,2023-03-28,2023-03-28 20:10:09,2023-03-28 20:12:09,2.0,On Time,243235,109.03,Cat Food,Pet Care,Batta Inc,109.03,167.74,35.0,365,1.06,Traffic,4,Will definitely order again.,Product Quality,2023-03-28
2106569369,27513158,2024-01-02,2024-01-02 11:45:38,2024-01-02 11:45:38,0.0,On Time,853932,941.19,Baby Wipes,Baby Care,Ranganathan-Peri,941.19,1344.56,30.0,365,3.91,,4,"It was okay, nothing special.",Customer Service,2024-01-02
9039440500,64298209,2024-07-12,2024-07-12 05:53:09,2024-07-12 05:54:09,1.0,On Time,228286,179.08,Cola,Cold Drinks & Juices,Bhattacharyya PLC,179.08,255.83,30.0,180,2.47,Traffic,3,I had a bad experience.,Product Quality,2024-07-12
8281482042,72889295,2023-06-28,2023-06-28 15:38:01,2023-06-28 15:42:01,4.0,On Time,313754,136.6,Biscuits,Snacks & Munchies,"Swaminathan, Mahal and Dara",136.6,210.15,35.0,90,4.44,Traffic,3,"Average experience, could improve.",Delivery,2023-06-28
479528548,21786873,2023-07-17,2023-07-17 23:45:46,2023-07-17 23:47:46,2.0,On Time,564692,215.65,Cat Food,Pet Care,"Krishna, Bail and Dyal",215.65,331.77,35.0,365,1.05,Traffic,3,"Nothing to complain about, but nothing exceptional.",Product Quality,2023-07-17
8087519921,90246977,2023-10-19,2023-10-19 08:49:22,2023-10-19 08:45:22,-4.0,On Time,500739,359.98,Bread,Dairy & Breakfast,Aggarwal Group,359.98,449.98,20.0,7,3.71,,1,I had a bad experience.,Customer Service,2023-10-19
4869691623,9401406,2023-05-05,2023-05-05 04:29:51,2023-05-05 04:24:51,-5.0,On Time,913428,392.22,Pet Treats,Pet Care,Narayanan-Kumar,392.22,603.42,35.0,365,1.07,,5,Highly recommended!,App Experience,2023-05-05
7155177625,2566268,2024-08-25,2024-08-25 23:59:26,2024-08-26 00:04:26,5.0,On Time,952168,236.95,Popcorn,Snacks & Munchies,"Krishnamurthy, Sibal and Das",236.95,364.54,35.0,90,3.68,Traffic,4,The product met my expectations.,Customer Service,2024-08-26
7254499390,93563435,2023-11-29,2023-11-29 13:46:00,2023-11-29 13:46:00,0.0,On Time,146840,786.85,Bread,Dairy & Breakfast,"Bains, Deol and Vaidya",786.85,983.56,20.0,7,1.11,,3,The product met my expectations.,Delivery,2023-11-29
7394439260,22358567,2024-10-21,2024-10-21 06:44:59,2024-10-21 07:11:59,27.0,Significantly Delayed,376447,724.84,Butter,Dairy & Breakfast,Gara and Sons,724.84,906.05,20.0,7,4.36,Traffic,4,Will definitely order again.,Delivery,2024-10-21
6581715589,8375298,2023-05-09,2023-05-09 00:54:46,2023-05-09 00:53:46,-1.0,On Time,661577,720.95,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,3.09,,2,Items were missing from my order.,Product Quality,2023-05-09
9457009010,80858127,2024-02-06,2024-02-06 00:23:30,2024-02-06 00:37:30,14.0,Slightly Delayed,712003,671.68,Cola,Cold Drinks & Juices,"Karan, Bandi and Acharya",671.68,959.54,30.0,180,2.95,Traffic,3,The product met my expectations.,Delivery,2024-02-06
2859660695,33685414,2023-08-02,2023-08-02 04:53:07,2023-08-02 05:06:07,13.0,Slightly Delayed,672059,672.73,Toothpaste,Personal Care,Kaur-Gola,672.73,1034.97,35.0,365,3.37,Traffic,4,Customer service was very helpful.,Customer Service,2023-08-02
6392348668,1697604,2024-01-29,2024-01-29 20:06:32,2024-01-29 20:11:32,5.0,On Time,473647,43.05,Toothpaste,Personal Care,Ben-Ravi,43.05,66.23,35.0,365,2.44,Traffic,2,Product was damaged during delivery.,Product Quality,2024-01-29
6933011590,21658322,2023-08-01,2023-08-01 23:34:26,2023-08-01 23:29:26,-5.0,On Time,839170,481.63,Curd,Dairy & Breakfast,Shetty and Sons,481.63,602.04,20.0,7,1.3,,2,Delivery was late and I was unhappy.,Customer Service,2023-08-01
5809441378,51872499,2024-07-29,2024-07-29 21:11:08,2024-07-29 21:35:08,24.0,Significantly Delayed,990993,263.7,Chocolates,Snacks & Munchies,Guha-Subramaniam,263.7,405.69,35.0,90,0.97,Traffic,5,Customer service was very helpful.,Product Quality,2024-07-29
411113020,84953008,2024-06-29,2024-06-29 01:48:42,2024-06-29 01:51:42,3.0,On Time,217710,58.59,Eggs,Dairy & Breakfast,Rout-Sarna,58.59,73.24,20.0,7,4.93,Traffic,3,Product was damaged during delivery.,Delivery,2024-06-29
5512796364,12507907,2023-06-21,2023-06-21 15:38:37,2023-06-21 15:38:37,0.0,On Time,661577,720.95,Cat Food,Pet Care,Majumdar PLC,720.95,1109.15,35.0,365,2.62,,4,"It was okay, nothing special.",Customer Service,2023-06-21
2610813239,62917794,2023-11-26,2023-11-26 04:21:37,2023-11-26 04:20:37,-1.0,On Time,690565,951.27,Cookies,Snacks & Munchies,"Roy, Seth and Patla",951.27,1463.49,35.0,90,4.63,,1,Very disappointed with the quality.,Delivery,2023-11-26
3236748462,58111297,2024-06-26,2024-06-26 10:30:19,2024-06-26 10:34:19,4.0,On Time,305754,979.99,Frozen Vegetables,Instant & Frozen Food,Mammen-Hegde,979.99,1633.32,40.0,180,2.9,Traffic,2,Very disappointed with the quality.,Delivery,2024-06-26
6652395897,60904312,2024-07-11,2024-07-11 03:52:04,2024-07-11 03:49:04,-3.0,On Time,56589,517.77,Vitamins,Pharmacy,"Pai, Kashyap and Ramachandran",517.77,647.21,20.0,365,3.42,,3,Not worth the price I paid.,App Experience,2024-07-11
5517901926,40593638,2023-06-24,2023-06-25 00:01:38,2023-06-25 00:05:38,4.0,On Time,803607,949.73,Soap,Personal Care,"Kadakia, Mohan and Sathe",949.73,1461.12,35.0,365,0.65,Traffic,3,I had a bad experience.,Product Quality,2023-06-25
