주간_시작일,지역,상품명,주간_상품_판매량,주간_평균_최고기온,주간_평균_최저기온,주간_평균_일교차,주간_평균_강수량,주간_폭염_일수,주간_폭우_일수
2024-06-11,Coimbatore,Wheat Flour,1,36.3,27.0,9.299999999999995,0.2,0.0,0.0
2024-06-11,Cuttack,Lotion,1,37.3,29.0,8.299999999999997,24.0,0.0,0.0
2024-06-11,Darbhanga,Dish Soap,3,39.8,28.1,11.699999999999996,0.0,1.0,0.0
2024-06-11,Dehri,Cat Food,3,39.8,28.1,11.699999999999996,0.0,1.0,0.0
2024-06-11,Delhi,Mango Drink,3,43.3,32.2,11.099999999999994,0.0,1.0,0.0
2024-06-11,Deoghar,Cat Food,1,36.7,26.9,9.800000000000004,0.0,0.0,0.0
2024-06-11,Dindigul,Pet Treats,1,35.5,27.1,8.399999999999999,2.3,0.0,0.0
2024-06-11,Etawah,Baby Wipes,1,45.2,29.2,16.000000000000004,0.0,1.0,0.0
2024-06-11,Fatehpur,Cat Food,1,45.2,31.3,13.900000000000002,0.0,1.0,0.0
2024-06-11,Fatehpur,Frozen Pizza,1,45.2,31.3,13.900000000000002,0.0,1.0,0.0
2024-06-11,Gandhidham,Toilet Cleaner,3,41.0,29.9,11.1,0.0,1.0,0.0
2024-06-11,Gangtok,Pulses,2,43.3,32.8,10.5,0.0,1.0,0.0
2024-06-11,Gudivada,Pet Treats,2,31.0,23.0,8.0,6.0,0.0,0.0
2024-06-11,Haridwar,Frozen Biryani,3,44.0,32.8,11.200000000000005,0.0,1.0,0.0
2024-06-11,Ichalkaranji,Frozen Pizza,1,30.0,25.6,4.399999999999999,14.3,0.0,0.0
2024-06-11,Jamnagar,Baby Food,3,41.2,29.0,12.200000000000005,0.0,1.0,0.0
2024-06-11,Jehanabad,Baby Wipes,1,38.5,27.0,11.5,4.9,1.0,0.0
2024-06-11,Jehanabad,Dish Soap,3,40.2,29.4,10.800000000000004,0.0,1.0,0.0
2024-06-11,Karaikudi,Vitamins,1,36.3,27.0,9.299999999999995,0.2,0.0,0.0
2024-06-11,Khammam,Cheese,1,31.1,23.9,7.200000000000003,2.1,0.0,0.0
2024-06-11,Kharagpur,Dish Soap,2,36.6,29.8,6.800000000000001,0.0,0.0,0.0
2024-06-11,Kollam,Eggs,3,26.9,24.7,2.1999999999999997,8.9,0.0,0.0
2024-06-11,Kottayam,Biscuits,3,29.5,25.1,4.399999999999999,5.7,0.0,0.0
2024-06-11,Kulti,Baby Wipes,3,37.5,29.0,8.5,0.0,0.0,0.0
2024-06-11,Machilipatnam,Cookies,2,31.0,23.0,8.0,6.0,0.0,0.0
2024-06-11,Madhyamgram,Lotion,2,37.1,29.5,7.600000000000001,6.6,0.0,0.0
2024-06-11,Maheshtala,Butter,2,36.6,29.8,6.800000000000001,0.0,0.0,0.0
2024-06-11,Nagaon,Orange Juice,2,28.8,24.5,4.300000000000001,58.6,0.0,1.0
2024-06-11,Nandyal,Cough Syrup,3,32.0,23.4,8.600000000000001,32.4,0.0,0.0
2024-06-11,New Delhi,Baby Food,2,43.3,32.2,11.099999999999994,0.0,1.0,0.0
2024-06-11,Pallavaram,Ice Cream,3,35.3,27.5,7.799999999999997,0.1,0.0,0.0
2024-06-11,Panvel,Baby Wipes,2,30.0,25.6,4.399999999999999,14.3,0.0,0.0
2024-06-11,Pudukkottai,Pulses,1,35.9,27.6,8.299999999999997,0.1,0.0,0.0
2024-06-11,Rajahmundry,Chips,2,31.1,23.9,7.200000000000003,2.1,0.0,0.0
2024-06-11,Rampur,Baby Wipes,3,44.2,30.0,14.200000000000005,0.0,1.0,0.0
2024-06-11,Rampur,Pulses,3,45.2,31.3,13.900000000000002,0.0,1.0,0.0
2024-06-11,Ranchi,Cough Syrup,2,40.0,26.8,13.2,0.0,1.0,0.0
2024-06-11,Saharsa,Potatoes,3,41.0,29.5,11.5,0.0,1.0,0.0
2024-06-11,Sasaram,Dish Soap,3,38.5,27.0,11.5,4.9,1.0,0.0
2024-06-11,Secunderabad,Cola,3,32.4,23.5,8.899999999999999,2.8,0.0,0.0
2024-06-11,Sikar,Cheese,3,40.5,31.8,8.7,1.1,1.0,0.0
2024-06-11,Sirsa,Vitamins,1,43.5,31.7,11.8,0.0,1.0,0.0
2024-06-11,Surendranagar Dudhrej,Chips,2,41.0,29.9,11.1,0.0,1.0,0.0
2024-06-11,Suryapet,Orange Juice,1,32.4,23.5,8.899999999999999,2.8,0.0,0.0
2024-06-11,Thoothukudi,Dish Soap,2,33.8,26.8,6.9999999999999964,0.6,0.0,0.0
2024-06-11,Thoothukudi,Salt,1,35.3,27.5,7.799999999999997,0.1,0.0,0.0
2024-06-11,Tirunelveli,Lotion,3,35.3,27.5,7.799999999999997,0.1,0.0,0.0
2024-06-11,Tirupati,Cola,2,31.0,23.0,8.0,6.0,0.0,0.0
2024-06-11,Ulhasnagar,Biscuits,3,30.0,25.6,4.399999999999999,14.3,0.0,0.0
2024-06-11,Varanasi,Cookies,2,45.2,29.2,16.000000000000004,0.0,1.0,0.0
2024-06-11,Yamunanagar,Baby Food,1,41.8,25.3,16.499999999999996,0.0,1.0,0.0
2024-06-18,Adoni,Butter,3,31.9,23.1,8.799999999999997,2.5,0.0,0.0
2024-06-18,Adoni,Spinach,3,32.5,23.8,8.7,0.4,0.0,0.0
2024-06-18,Agartala,Dish Soap,1,39.5,31.0,8.5,1.7,1.0,0.0
2024-06-18,Agartala,Sugar,2,38.2,25.4,12.800000000000004,2.1,1.0,0.0
2024-06-18,Ambarnath,Pet Treats,2,29.6,26.0,3.6000000000000014,11.3,0.0,0.0
2024-06-18,Bardhaman,Cereal,2,32.2,28.4,3.800000000000004,19.4,0.0,0.0
2024-06-18,Bareilly,Bread,3,38.8,28.0,10.799999999999995,3.0,1.0,0.0
2024-06-18,Bathinda,Cookies,3,35.7,28.2,7.5000000000000036,3.4,0.0,0.0
2024-06-18,Bettiah,Baby Food,1,36.7,29.0,7.700000000000003,0.1,0.0,0.0
2024-06-18,Bhilai,Cough Syrup,3,31.6,24.3,7.300000000000001,0.7,0.0,0.0
2024-06-18,Bhopal,Bread,1,34.0,23.2,10.8,3.2,0.0,0.0
2024-06-18,Bhopal,Cookies,3,35.0,23.2,11.8,3.6,0.0,0.0
2024-06-18,Bhopal,Shampoo,1,32.8,25.0,7.799999999999997,31.7,0.0,0.0
2024-06-18,Bhubaneswar,Iced Tea,3,34.5,27.9,6.600000000000001,0.1,0.0,0.0
2024-06-18,Bongaigaon,Lotion,2,27.0,24.0,3.0,66.1,0.0,1.0
2024-06-18,Bulandshahr,Popcorn,3,36.8,26.9,9.9,11.1,0.0,0.0
2024-06-18,Chandrapur,Toothpaste,2,28.5,26.1,2.3999999999999986,48.6,0.0,0.0
2024-06-18,Chittoor,Lotion,3,32.2,24.5,7.700000000000003,2.8,0.0,0.0
2024-06-18,Darbhanga,Lotion,3,36.4,26.4,10.0,0.1,0.0,0.0
2024-06-18,Dhule,Eggs,3,31.1,24.9,6.200000000000003,22.9,0.0,0.0
2024-06-18,Durg,Carrots,1,31.4,24.6,6.799999999999997,27.2,0.0,0.0
2024-06-18,Durgapur,Lotion,1,,,,,0.0,0.0
2024-06-18,Fatehpur,Cat Food,3,36.8,26.9,9.9,11.1,0.0,0.0
2024-06-18,Gandhinagar,Dog Food,1,41.7,30.4,11.300000000000004,0.4,1.0,0.0
2024-06-18,Gudivada,Wheat Flour,1,30.3,23.8,6.5,6.5,0.0,0.0
2024-06-18,Gwalior,Baby Wipes,3,32.8,25.0,7.799999999999997,31.7,0.0,0.0
2024-06-18,Haridwar,Soap,2,41.3,33.7,7.599999999999994,0.8,1.0,0.0
2024-06-18,Ichalkaranji,Biscuits,1,29.8,25.8,4.0,4.2,0.0,0.0
2024-06-18,Ichalkaranji,Pet Treats,2,29.6,26.0,3.6000000000000014,11.3,0.0,0.0
2024-06-18,Imphal,Frozen Vegetables,3,38.2,25.4,12.800000000000004,2.1,1.0,0.0
2024-06-18,Jamshedpur,Ice Cream,3,33.0,24.2,8.8,3.1,0.0,0.0
2024-06-18,Jodhpur,Frozen Pizza,2,36.7,25.2,11.500000000000004,13.0,0.0,0.0
2024-06-18,Kamarhati,Rice,1,34.8,28.1,6.699999999999996,2.9,0.0,0.0
2024-06-18,Katni,Popcorn,1,32.1,24.2,7.900000000000002,16.4,0.0,0.0
2024-06-18,Khora ,Toilet Cleaner,2,39.2,28.0,11.200000000000005,0.9,1.0,0.0
2024-06-18,Khora ,Vitamins,3,44.5,30.5,14.0,0.0,1.0,0.0
2024-06-18,Kozhikode,Cat Food,1,27.8,24.1,3.6999999999999993,26.8,0.0,0.0
2024-06-18,Madhyamgram,Baby Wipes,1,31.8,27.6,4.199999999999999,1.9,0.0,0.0
2024-06-18,Madhyamgram,Bananas,1,33.4,26.9,6.5,3.7,0.0,0.0
2024-06-18,Malegaon,Detergent,2,31.1,24.9,6.200000000000003,22.9,0.0,0.0
2024-06-18,Mango,Pulses,1,33.3,24.2,9.099999999999998,1.5,0.0,0.0
2024-06-18,Meerut,Toothpaste,1,45.7,32.5,13.200000000000005,0.0,1.0,0.0
2024-06-18,Mysore,Lotion,1,28.3,20.2,8.100000000000001,1.6,0.0,0.0
2024-06-18,Nagercoil,Soap,1,35.6,25.5,10.1,2.1,0.0,0.0
2024-06-18,Nandyal,Pulses,2,32.5,23.8,8.7,0.4,0.0,0.0
2024-06-18,Pali,Orange Juice,2,36.7,25.2,11.500000000000004,13.0,0.0,0.0
2024-06-18,Phagwara,Lotion,1,38.0,29.0,9.0,0.3,1.0,0.0
2024-06-18,Pimpri-Chinchwad,Curd,1,29.8,26.1,3.6999999999999993,30.3,0.0,0.0
2024-06-18,Pondicherry,Frozen Biryani,1,38.2,25.4,12.800000000000004,2.1,1.0,0.0
2024-06-18,Pudukkottai,Pet Treats,3,35.3,25.5,9.799999999999995,16.6,0.0,0.0
2024-06-18,Pune,Dish Soap,2,28.5,26.1,2.3999999999999986,48.6,0.0,0.0
2024-06-18,Sagar,Baby Wipes,3,35.0,23.2,11.8,3.6,0.0,0.0
2024-06-18,Salem,Toilet Cleaner,3,35.3,25.5,9.799999999999995,16.6,0.0,0.0
2024-06-18,Satara,Vitamins,3,29.8,25.8,4.0,4.2,0.0,0.0
2024-06-18,Satna,Chips,1,38.0,25.9,12.1,17.0,1.0,0.0
2024-06-18,Shahjahanpur,Dog Food,1,45.7,32.5,13.200000000000005,0.0,1.0,0.0
2024-06-18,Shivpuri,Cereal,2,33.0,24.8,8.2,20.1,0.0,0.0
2024-06-18,Silchar,Spinach,1,31.5,24.0,7.5,0.7,0.0,0.0
2024-06-18,Sirsa,Eggs,2,34.2,25.3,8.900000000000002,0.1,0.0,0.0
2024-06-18,Tadepalligudem,Curd,1,29.0,23.9,5.100000000000001,15.8,0.0,0.0
2024-06-18,Tenali,Potatoes,1,32.5,23.8,8.7,0.4,0.0,0.0
2024-06-18,Thiruvananthapuram,Soap,2,27.1,24.6,2.5,43.7,0.0,0.0
2024-06-18,Tirupati,Cat Food,2,31.9,23.1,8.799999999999997,2.5,0.0,0.0
2024-06-18,Udupi,Orange Juice,1,28.0,20.1,7.899999999999999,1.9,0.0,0.0
2024-06-18,Unnao,Cola,3,41.2,30.6,10.6,0.4,1.0,0.0
2024-06-18,Unnao,Detergent,3,36.8,26.9,9.9,11.1,0.0,0.0
2024-06-18,Yamunanagar,Dog Food,1,34.2,25.3,8.900000000000002,0.1,0.0,0.0
2024-06-25,Adoni,Sugar,2,28.5,23.6,4.899999999999999,11.8,0.0,0.0
2024-06-25,Ballia,Eggs,1,31.9,26.3,5.599999999999998,3.9,0.0,0.0
2024-06-25,Bangalore,Orange Juice,2,27.4,20.8,6.599999999999998,1.6,0.0,0.0
2024-06-25,Bellary,Tomatoes,1,28.0,20.8,7.199999999999999,2.2,0.0,0.0
2024-06-25,Berhampore,Dish Soap,2,31.6,27.0,4.600000000000001,4.9,0.0,0.0
2024-06-25,Bhilai,Vitamins,2,31.3,24.8,6.5,8.0,0.0,0.0
2024-06-25,Bhimavaram,Potatoes,1,28.9,23.0,5.899999999999999,8.9,0.0,0.0
2024-06-25,Bidar,Baby Food,2,25.6,21.0,4.600000000000001,6.1,0.0,0.0
2024-06-25,Bidhannagar,Frozen Vegetables,1,32.4,27.1,5.299999999999997,14.3,0.0,0.0
2024-06-25,Bilaspur,Sugar,1,33.7,25.1,8.600000000000001,18.9,0.0,0.0
2024-06-25,Bongaigaon,Eggs,1,29.2,24.8,4.399999999999999,46.1,0.0,0.0
2024-06-25,Burhanpur,Pulses,3,32.2,24.6,7.600000000000001,11.4,0.0,0.0
2024-06-25,Chandigarh,Cough Syrup,1,34.3,26.8,7.4999999999999964,23.3,0.0,0.0
2024-06-25,Darbhanga,Carrots,1,33.2,26.3,6.900000000000002,9.9,0.0,0.0
2024-06-25,Dibrugarh,Rice,3,32.0,25.2,6.800000000000001,16.7,0.0,0.0
2024-06-25,Gandhinagar,Baby Food,2,28.5,25.8,2.6999999999999997,28.6,0.0,0.0
2024-06-25,Hindupur,Toothpaste,1,27.5,23.5,4.0,28.0,0.0,0.0
2024-06-25,Howrah,Toilet Cleaner,3,32.2,26.0,6.200000000000003,20.7,0.0,0.0
2024-06-25,Indore,Sugar,2,30.0,24.7,5.300000000000001,16.5,0.0,0.0
2024-06-25,Jalna,Lotion,2,28.8,26.5,2.3000000000000007,98.7,0.0,1.0
2024-06-25,Jamalpur,Eggs,3,33.2,26.3,6.900000000000002,9.9,0.0,0.0
2024-06-25,Junagadh,Diapers,2,32.5,27.6,4.899999999999999,8.2,0.0,0.0
2024-06-25,Khammam,Cough Syrup,3,28.9,23.4,5.5,1.0,0.0,0.0
2024-06-25,Khora ,Frozen Biryani,1,36.3,27.0,9.299999999999995,16.9,0.0,0.0
2024-06-25,Kolkata,Frozen Biryani,1,31.6,26.4,5.200000000000003,20.6,0.0,0.0
2024-06-25,Medininagar,Baby Wipes,3,32.8,24.1,8.699999999999996,0.4,0.0,0.0
2024-06-25,Medininagar,Bread,2,31.0,23.6,7.399999999999999,11.5,0.0,0.0
2024-06-25,Nellore,Orange Juice,1,28.9,23.0,5.899999999999999,8.9,0.0,0.0
2024-06-25,Nizamabad,Dog Food,2,31.6,24.0,7.600000000000001,7.4,0.0,0.0
2024-06-25,Patiala,Salt,3,38.5,29.1,9.4,0.0,1.0,0.0
2024-06-25,Rajahmundry,Bread,2,30.0,23.4,6.600000000000001,2.2,0.0,0.0
2024-06-25,Rampur,Cough Syrup,1,34.7,26.4,8.300000000000004,8.9,0.0,0.0
2024-06-25,Ranchi,Ice Cream,3,32.8,24.1,8.699999999999996,0.4,0.0,0.0
2024-06-25,Ratlam,Cola,3,34.1,25.2,8.900000000000002,7.5,0.0,0.0
2024-06-25,Ratlam,Orange Juice,3,30.0,24.7,5.300000000000001,16.5,0.0,0.0
2024-06-25,Rewa,Detergent,3,34.1,25.2,8.900000000000002,7.5,0.0,0.0
2024-06-25,Rohtak,Cola,2,37.0,28.6,8.399999999999999,1.8,0.0,0.0
2024-06-25,Sambalpur,Butter,1,34.2,27.1,7.100000000000001,8.8,0.0,0.0
2024-06-25,Sambalpur,Frozen Vegetables,3,34.2,27.1,7.100000000000001,8.8,0.0,0.0
2024-06-25,Sasaram,Cough Syrup,3,35.4,28.8,6.599999999999998,1.1,0.0,0.0
2024-06-25,Singrauli,Shampoo,2,30.0,24.7,5.300000000000001,16.5,0.0,0.0
2024-06-25,South Dumdum,Vitamins,1,33.8,28.2,5.599999999999998,0.4,0.0,0.0
2024-06-25,Suryapet,Soap,2,28.9,23.4,5.5,1.0,0.0,0.0
2024-06-25,Tinsukia,Chips,3,29.2,24.8,4.399999999999999,46.1,0.0,0.0
2024-06-25,Tirunelveli,Dish Soap,3,37.8,27.6,10.199999999999996,2.1,0.0,0.0
2024-06-25,Udupi,Baby Food,1,25.6,21.0,4.600000000000001,6.1,0.0,0.0
2024-06-25,Ulhasnagar,Frozen Vegetables,3,28.8,26.5,2.3000000000000007,98.7,0.0,1.0
2024-06-25,Vellore,Bananas,1,37.0,28.5,8.5,0.0,0.0,0.0
2024-06-25,Yamunanagar,Onions,1,35.2,25.1,10.1,1.0,0.0,0.0
2024-07-02,Adoni,Toothpaste,3,28.9,22.8,6.099999999999998,9.3,0.0,0.0
2024-07-02,Amritsar,Vitamins,2,31.6,24.8,6.800000000000001,0.1,0.0,0.0
2024-07-02,Anantapuram,Iced Tea,3,29.6,23.2,6.400000000000002,9.9,0.0,0.0
2024-07-02,Avadi,Toilet Cleaner,1,32.7,26.5,6.200000000000003,11.6,0.0,0.0
2024-07-02,Bathinda,Mango Drink,3,33.8,25.9,7.899999999999999,10.8,0.0,0.0
2024-07-02,Bathinda,Pet Treats,2,33.8,25.9,7.899999999999999,10.8,0.0,0.0
2024-07-02,Berhampur,Dish Soap,3,33.0,26.9,6.100000000000001,13.8,0.0,0.0
2024-07-02,Berhampur,Eggs,2,32.7,26.0,6.700000000000003,14.9,0.0,0.0
2024-07-02,Bharatpur,Sugar,2,35.8,27.3,8.499999999999996,2.1,0.0,0.0
2024-07-02,Bhubaneswar,Cereal,1,32.3,26.5,5.799999999999997,1.3,0.0,0.0
2024-07-02,Bhubaneswar,Vitamins,3,32.7,26.0,6.700000000000003,14.9,0.0,0.0
2024-07-02,Dhule,Biscuits,1,28.5,25.7,2.8000000000000007,20.7,0.0,0.0
2024-07-02,Durgapur,Detergent,3,,,,,0.0,0.0
2024-07-02,Faridabad,Frozen Vegetables,2,32.8,25.2,7.599999999999998,0.1,0.0,0.0
2024-07-02,Fatehpur,Cough Syrup,2,32.2,25.8,6.400000000000002,10.4,0.0,0.0
2024-07-02,Firozabad,Mango Drink,2,30.8,26.0,4.800000000000001,44.2,0.0,0.0
2024-07-02,Gandhidham,Baby Wipes,1,30.6,26.0,4.600000000000001,14.9,0.0,0.0
2024-07-02,Gandhidham,Potatoes,3,33.2,26.9,6.300000000000004,2.4,0.0,0.0
2024-07-02,Ghaziabad,Pain Reliever,2,30.2,25.6,4.599999999999998,12.2,0.0,0.0
2024-07-02,Ghaziabad,Vitamins,2,30.8,26.0,4.800000000000001,44.2,0.0,0.0
2024-07-02,Guna,Lotion,3,30.4,24.3,6.099999999999998,21.8,0.0,0.0
2024-07-02,Guntur,Toothpaste,1,30.8,23.7,7.100000000000001,2.4,0.0,0.0
2024-07-02,Hindupur,Bread,3,29.1,22.6,6.5,25.9,0.0,0.0
2024-07-02,Hindupur,Toilet Cleaner,1,28.9,22.8,6.099999999999998,9.3,0.0,0.0
2024-07-02,Imphal,Lotion,1,33.2,25.2,8.000000000000004,0.0,0.0,0.0
2024-07-02,Jaunpur,Baby Food,2,30.2,25.6,4.599999999999998,12.2,0.0,0.0
2024-07-02,Jhansi,Rice,2,28.8,26.0,2.8000000000000007,27.4,0.0,0.0
2024-07-02,Kadapa,Toothpaste,2,30.7,23.5,7.199999999999999,0.0,0.0,0.0
2024-07-02,Khammam,Biscuits,3,30.8,23.7,7.100000000000001,2.4,0.0,0.0
2024-07-02,Lucknow,Popcorn,3,28.8,26.0,2.8000000000000007,27.4,0.0,0.0
2024-07-02,Madanapalle,Salt,1,29.1,22.6,6.5,25.9,0.0,0.0
2024-07-02,Mathura,Pet Treats,1,32.2,25.8,6.400000000000002,10.4,0.0,0.0
2024-07-02,Moradabad,Biscuits,2,32.2,25.8,6.400000000000002,10.4,0.0,0.0
2024-07-02,Mumbai,Cola,2,29.1,25.9,3.200000000000003,12.2,0.0,0.0
2024-07-02,Navi Mumbai,Detergent,2,29.2,25.6,3.599999999999998,11.8,0.0,0.0
2024-07-02,Noida,Baby Wipes,1,30.8,26.0,4.800000000000001,44.2,0.0,0.0
2024-07-02,Noida,Mangoes,1,30.8,26.0,4.800000000000001,44.2,0.0,0.0
2024-07-02,North Dumdum,Detergent,1,32.5,25.9,6.600000000000001,24.5,0.0,0.0
2024-07-02,North Dumdum,Toilet Cleaner,1,32.4,26.5,5.899999999999999,7.0,0.0,0.0
2024-07-02,Panihati,Pet Treats,3,28.9,25.8,3.099999999999998,13.0,0.0,0.0
2024-07-02,Pondicherry,Biscuits,3,33.0,26.0,7.0,1.0,0.0,0.0
2024-07-02,Raebareli,Dog Food,1,28.8,26.0,2.8000000000000007,27.4,0.0,0.0
2024-07-02,Ratlam,Soap,1,30.6,23.9,6.700000000000003,19.6,0.0,0.0
2024-07-02,Saharanpur,Dog Food,1,28.8,26.0,2.8000000000000007,27.4,0.0,0.0
2024-07-02,Satara,Salt,1,29.5,25.8,3.6999999999999993,17.6,0.0,0.0
2024-07-02,Satna,Toilet Cleaner,3,29.5,24.2,5.300000000000001,0.9,0.0,0.0
2024-07-02,Shivpuri,Soap,2,30.5,23.8,6.699999999999999,38.6,0.0,0.0
2024-07-02,Sikar,Detergent,2,34.4,26.0,8.399999999999999,0.2,0.0,0.0
2024-07-02,Tadipatri,Pulses,1,29.6,23.2,6.400000000000002,9.9,0.0,0.0
2024-07-02,Thane,Sugar,2,30.0,26.3,3.6999999999999993,8.9,0.0,0.0
2024-07-02,Uluberia,Cookies,1,32.3,26.5,5.799999999999997,4.8,0.0,0.0
2024-07-02,Vasai-Virar,Potatoes,1,29.1,25.9,3.200000000000003,12.2,0.0,0.0
2024-07-09,Adoni,Baby Wipes,2,31.0,23.0,8.0,12.0,0.0,0.0
2024-07-09,Agartala,Biscuits,1,33.2,25.5,7.700000000000003,3.0,0.0,0.0
2024-07-09,Allahabad,Mango Drink,1,34.8,26.5,8.299999999999997,5.9,0.0,0.0
2024-07-09,Ambala,Sugar,1,35.8,27.0,8.799999999999997,0.0,0.0,0.0
2024-07-09,Amravati,Popcorn,1,26.5,24.5,2.0,50.5,0.0,1.0
2024-07-09,Anantapur,Baby Food,3,30.9,23.3,7.599999999999998,3.3,0.0,0.0
2024-07-09,Anantapur,Pet Treats,3,30.9,23.3,7.599999999999998,3.3,0.0,0.0
2024-07-09,Anantapuram,Bread,3,26.2,23.0,3.1999999999999997,17.7,0.0,0.0
2024-07-09,Asansol,Detergent,2,31.9,25.5,6.399999999999999,9.8,0.0,0.0
2024-07-09,Baranagar,Cough Syrup,1,32.5,27.5,5.0,1.0,0.0,0.0
2024-07-09,Belgaum,Cough Syrup,2,26.9,20.2,6.699999999999999,3.7,0.0,0.0
2024-07-09,Belgaum,Dog Food,3,28.7,19.7,9.0,2.9,0.0,0.0
2024-07-09,Bhagalpur,Wheat Flour,2,34.7,27.8,6.900000000000002,4.7,0.0,0.0
2024-07-09,Bhilai,Dish Soap,2,31.5,24.2,7.300000000000001,15.5,0.0,0.0
2024-07-09,Bulandshahr,Sugar,3,32.5,25.9,6.600000000000001,12.8,0.0,0.0
2024-07-09,Bulandshahr,Vitamins,2,34.3,27.1,7.199999999999996,1.1,0.0,0.0
2024-07-09,Cuttack,Cough Syrup,2,32.3,26.9,5.399999999999999,0.6,0.0,0.0
2024-07-09,Danapur,Instant Noodles,3,33.5,26.4,7.100000000000001,7.9,0.0,0.0
2024-07-09,Dibrugarh,Pet Treats,3,32.7,25.8,6.900000000000002,2.4,0.0,0.0
2024-07-09,Dindigul,Frozen Biryani,3,35.5,27.0,8.5,0.2,0.0,0.0
2024-07-09,Durgapur,Bananas,1,,,,,0.0,0.0
2024-07-09,Eluru,Cereal,3,29.1,23.2,5.900000000000002,5.4,0.0,0.0
2024-07-09,Etawah,Baby Wipes,1,32.5,26.1,6.399999999999999,19.5,0.0,0.0
2024-07-09,Faridabad,Cat Food,3,34.5,26.6,7.899999999999999,3.2,0.0,0.0
2024-07-09,Farrukhabad,Potatoes,1,33.8,25.9,7.899999999999999,15.1,0.0,0.0
2024-07-09,Fatehpur,Cat Food,3,34.8,26.5,8.299999999999997,5.9,0.0,0.0
2024-07-09,Gandhinagar,Wheat Flour,2,33.1,26.8,6.300000000000001,1.4,0.0,0.0
2024-07-09,Gaya,Chocolates,1,32.1,27.9,4.200000000000003,24.0,0.0,0.0
2024-07-09,Gulbarga,Mangoes,2,26.9,20.2,6.699999999999999,3.7,0.0,0.0
2024-07-09,Gulbarga,Sugar,1,25.8,20.5,5.300000000000001,1.2,0.0,0.0
2024-07-09,Hajipur,Toothpaste,1,32.1,27.9,4.200000000000003,24.0,0.0,0.0
2024-07-09,Haridwar,Dish Soap,3,36.3,26.8,9.499999999999996,3.9,0.0,0.0
2024-07-09,Hazaribagh,Pet Treats,2,31.2,23.8,7.399999999999999,5.9,0.0,0.0
2024-07-09,Howrah,Toilet Cleaner,3,32.2,26.1,6.100000000000001,4.3,0.0,0.0
2024-07-09,Jabalpur,Chocolates,1,31.1,24.9,6.200000000000003,19.0,0.0,0.0
2024-07-09,Jabalpur,Dish Soap,1,30.9,24.2,6.699999999999999,7.2,0.0,0.0
2024-07-09,Jabalpur,Popcorn,2,30.9,24.2,6.699999999999999,7.2,0.0,0.0
2024-07-09,Jabalpur,Toilet Cleaner,3,29.3,24.3,5.0,10.7,0.0,0.0
2024-07-09,Jamnagar,Tomatoes,1,32.7,26.9,5.800000000000004,12.9,0.0,0.0
2024-07-09,Jehanabad,Toothpaste,2,33.5,26.4,7.100000000000001,7.9,0.0,0.0
2024-07-09,Jhansi,Lotion,2,33.8,25.9,7.899999999999999,15.1,0.0,0.0
2024-07-09,Jodhpur,Cola,3,33.5,25.5,8.0,7.4,0.0,0.0
2024-07-09,Jorhat,Cough Syrup,3,30.1,25.2,4.900000000000002,44.7,0.0,0.0
2024-07-09,Junagadh,Curd,2,32.7,26.0,6.700000000000003,0.1,0.0,0.0
2024-07-09,Karimnagar,Pulses,1,29.1,23.2,5.900000000000002,5.4,0.0,0.0
2024-07-09,Katihar,Toilet Cleaner,1,32.1,27.9,4.200000000000003,24.0,0.0,0.0
2024-07-09,Kharagpur,Frozen Biryani,1,32.8,27.4,5.399999999999999,11.9,0.0,0.0
2024-07-09,Korba,Vitamins,2,32.1,25.0,7.100000000000001,13.8,0.0,0.0
2024-07-09,Loni,Carrots,3,33.1,26.4,6.700000000000003,3.8,0.0,0.0
2024-07-09,Madhyamgram,Baby Food,2,32.2,27.0,5.200000000000003,5.4,0.0,0.0
2024-07-09,Mahbubnagar,Cough Syrup,2,29.3,23.0,6.300000000000001,8.6,0.0,0.0
2024-07-09,Maheshtala,Vitamins,2,32.5,27.5,5.0,1.0,0.0,0.0
2024-07-09,Motihari,Pain Reliever,3,32.1,27.9,4.200000000000003,24.0,0.0,0.0
2024-07-09,Mumbai,Frozen Biryani,2,28.0,24.9,3.1000000000000014,10.2,0.0,0.0
2024-07-09,Mumbai,Vitamins,1,28.8,24.6,4.199999999999999,39.1,0.0,0.0
2024-07-09,Muzaffarnagar,Toothpaste,3,34.8,26.5,8.299999999999997,5.9,0.0,0.0
2024-07-09,Nagpur,Dish Soap,3,28.8,24.6,4.199999999999999,39.1,0.0,0.0
2024-07-09,Orai,Nuts,1,32.5,26.1,6.399999999999999,19.5,0.0,0.0
2024-07-09,Proddatur,Potatoes,3,31.0,23.0,8.0,12.0,0.0,0.0
2024-07-09,Purnia,Detergent,2,34.7,27.8,6.900000000000002,4.7,0.0,0.0
2024-07-09,Rajpur Sonarpur,Chocolates,2,32.8,27.4,5.399999999999999,11.9,0.0,0.0
2024-07-09,Raurkela Industrial Township,Carrots,3,32.7,26.1,6.600000000000001,7.2,0.0,0.0
2024-07-09,Rewa,Vitamins,3,31.1,24.9,6.200000000000003,19.0,0.0,0.0
2024-07-09,Sagar,Pet Treats,3,31.0,23.7,7.300000000000001,10.9,0.0,0.0
2024-07-09,Shivpuri,Toilet Cleaner,2,32.2,23.6,8.600000000000001,9.8,0.0,0.0
2024-07-09,Sonipat,Vitamins,2,34.5,26.0,8.5,0.4,0.0,0.0
